"race_id","driver_id","team","teamcolor","enginemanufacturer","gridposition","status","resultposition","completedlaps","speedtrap"
"40","15","Williams","#192c4e","Mercedes","6","F","9","56","null"
"40","9","Williams","#192c4e","Mercedes","7","F","8","56","null"
"40","7","ForceIndia","#F596C8","Mercedes","8","F","15","56","null"
"40","22","HaasF1Team","#F0D787","Ferrari","9","F","5","57","null"
"40","27","ToroRosso","#469BFF","Ferrari","10","F","6","57","null"
"40","25","ToroRosso","#469BFF","Ferrari","11","DNF","18","29","null"
"40","33","McLaren","#FF8700","Honda","12","F","10","56","null"
"40","20","HaasF1Team","#F0D787","Ferrari","13","DNF","19","9","null"
"40","10","McLaren","#FF8700","Honda","14","DNF","20","6","null"
"40","8","RedBull","#1E41FF","Renault","15","F","7","56","null"
"40","31","ManorMarussia","#6E0000","Mercedes","16","F","13","56","null"
"40","19","Sauber","#9B0000","Ferrari","17","F","12","56","null"
"40","16","ForceIndia","#F596C8","Mercedes","18","F","16","56","null"
"40","30","Renault","#FFF500","Renault","19","DNF","22","0","null"
"40","32","ManorMarussia","#6E0000","Mercedes","20","F","17","56","null"
"40","26","Sauber","#9B0000","Ferrari","21","F","14","56","null"
"40","4","Renault","#FFF500","Renault","22","F","11","56","null"
"41","3","Mercedes","#00D2BE","Mercedes","1","F","1","56","null"
"41","2","RedBull","#1E41FF","Renault","2","F","4","56","null"
"41","11","Ferrari","#DC0000","Ferrari","3","F","5","56","null"
"41","12","Ferrari","#DC0000","Ferrari","4","F","2","56","null"
"41","15","Williams","#192c4e","Mercedes","5","F","10","56","null"
"41","8","RedBull","#1E41FF","Renault","6","F","3","56","null"
"41","16","ForceIndia","#F596C8","Mercedes","7","F","11","56","null"
"41","25","ToroRosso","#469BFF","Ferrari","8","F","9","56","null"
"41","27","ToroRosso","#469BFF","Ferrari","9","F","8","56","null"
"41","9","Williams","#192c4e","Mercedes","10","F","6","56","null"
"41","5","McLaren","#FF8700","Honda","11","F","12","56","null"
"41","10","McLaren","#FF8700","Honda","12","F","13","56","null"
"41","7","ForceIndia","#F596C8","Mercedes","13","F","15","55","null"
"41","22","HaasF1Team","#F0D787","Ferrari","14","F","19","55","null"
"41","19","Sauber","#9B0000","Ferrari","15","F","16","55","null"
"41","26","Sauber","#9B0000","Ferrari","16","F","20","55","null"
"41","4","Renault","#FFF500","Renault","17","F","17","55","null"
"41","20","HaasF1Team","#F0D787","Ferrari","18","F","14","55","null"
"41","30","Renault","#FFF500","Renault","19","F","22","55","null"
"41","32","ManorMarussia","#6E0000","Mercedes","20","F","21","55","null"
"41","31","ManorMarussia","#6E0000","Mercedes","21","F","18","55","null"
"41","1","Mercedes","#00D2BE","Mercedes","22","F","7","56","null"
"42","3","Mercedes","#00D2BE","Mercedes","1","F","1","53","null"
"42","15","Williams","#192c4e","Mercedes","2","F","4","53","null"
"42","11","Ferrari","#DC0000","Ferrari","3","F","3","53","null"
"42","9","Williams","#192c4e","Mercedes","4","F","5","53","null"
"42","2","RedBull","#1E41FF","Renault","5","F","11","52","null"
"42","16","ForceIndia","#F596C8","Mercedes","6","F","9","52","null"
"42","12","Ferrari","#DC0000","Ferrari","7","DNF","20","0","null"
"42","8","RedBull","#1E41FF","Renault","8","F","15","52","null"
"42","27","ToroRosso","#469BFF","Ferrari","9","DNF","19","33","null"
"42","1","Mercedes","#00D2BE","Mercedes","10","F","2","53","null"
"42","25","ToroRosso","#469BFF","Ferrari","11","F","12","52","null"
"42","10","McLaren","#FF8700","Honda","12","F","10","52","null"
"42","7","ForceIndia","#F596C8","Mercedes","13","DNF","21","0","null"
"42","5","McLaren","#FF8700","Honda","14","F","6","52","null"
"42","22","HaasF1Team","#F0D787","Ferrari","15","F","8","52","null"
"42","20","HaasF1Team","#F0D787","Ferrari","16","F","17","52","null"
"42","4","Renault","#FFF500","Renault","17","F","7","52","null"
"42","30","Renault","#FFF500","Renault","18","F","13","52","null"
"42","26","Sauber","#9B0000","Ferrari","19","F","16","52","null"
"42","31","ManorMarussia","#6E0000","Mercedes","20","F","18","51","null"
"42","32","ManorMarussia","#6E0000","Mercedes","21","DNF","22","0","null"
"42","19","Sauber","#9B0000","Ferrari","22","F","14","52","null"
"43","1","Mercedes","#00D2BE","Mercedes","1","DNF","21","0","null"
"43","3","Mercedes","#00D2BE","Mercedes","2","DNF","22","0","null"
"43","2","RedBull","#1E41FF","Renault","3","F","4","66","null"
"43","27","ToroRosso","#469BFF","Ferrari","4","F","1","66","null"
"43","11","Ferrari","#DC0000","Ferrari","5","F","2","66","null"
"43","12","Ferrari","#DC0000","Ferrari","6","F","3","66","null"
"43","15","Williams","#192c4e","Mercedes","7","F","5","66","null"
"43","25","ToroRosso","#469BFF","Ferrari","8","F","6","66","null"
"43","16","ForceIndia","#F596C8","Mercedes","9","F","7","66","null"
"43","5","McLaren","#FF8700","Honda","10","DNF","19","45","null"
"43","7","ForceIndia","#F596C8","Mercedes","11","DNF","20","20","null"
"43","10","McLaren","#FF8700","Honda","12","F","9","65","null"
"43","8","RedBull","#1E41FF","Renault","13","F","10","65","null"
"43","22","HaasF1Team","#F0D787","Ferrari","14","DNF","18","56","null"
"43","4","Renault","#FFF500","Renault","15","F","14","65","null"
"43","20","HaasF1Team","#F0D787","Ferrari","16","F","11","65","null"
"43","30","Renault","#FFF500","Renault","17","F","13","65","null"
"43","9","Williams","#192c4e","Mercedes","18","F","8","66","null"
"43","19","Sauber","#9B0000","Ferrari","19","F","12","65","null"
"43","26","Sauber","#9B0000","Ferrari","20","F","15","65","null"
"43","31","ManorMarussia","#6E0000","Mercedes","21","F","16","65","null"
"43","32","ManorMarussia","#6E0000","Mercedes","22","F","17","65","null"
"44","2","RedBull","#1E41FF","Renault","1","F","2","78","null"
"44","3","Mercedes","#00D2BE","Mercedes","2","F","7","78","null"
"44","1","Mercedes","#00D2BE","Mercedes","3","F","1","78","null"
"44","12","Ferrari","#DC0000","Ferrari","4","F","4","78","null"
"44","7","ForceIndia","#F596C8","Mercedes","5","F","6","78","null"
"44","25","ToroRosso","#469BFF","Ferrari","6","F","8","77","null"
"44","16","ForceIndia","#F596C8","Mercedes","7","F","3","78","null"
"44","8","RedBull","#1E41FF","Renault","8","DNF","20","18","null"
"44","5","McLaren","#FF8700","Honda","9","F","5","78","null"
"44","15","Williams","#192c4e","Mercedes","10","F","12","77","null"
"44","11","Ferrari","#DC0000","Ferrari","11","DNF","21","10","null"
"44","20","HaasF1Team","#F0D787","Ferrari","12","F","11","77","null"
"44","10","McLaren","#FF8700","Honda","13","F","9","77","null"
"44","9","Williams","#192c4e","Mercedes","14","F","10","77","null"
"44","22","HaasF1Team","#F0D787","Ferrari","15","F","13","76","null"
"44","4","Renault","#FFF500","Renault","16","DNF","19","32","null"
"44","19","Sauber","#9B0000","Ferrari","17","DNF","16","51","null"
"44","30","Renault","#FFF500","Renault","18","DNF","22","7","null"
"44","32","ManorMarussia","#6E0000","Mercedes","19","F","15","74","null"
"44","31","ManorMarussia","#6E0000","Mercedes","20","F","14","76","null"
"44","26","Sauber","#9B0000","Ferrari","21","DNF","17","48","null"
"44","27","ToroRosso","#469BFF","Ferrari","22","DNF","18","34","null"
"45","1","Mercedes","#00D2BE","Mercedes","1","F","1","70","null"
"45","3","Mercedes","#00D2BE","Mercedes","2","F","5","70","null"
"45","12","Ferrari","#DC0000","Ferrari","3","F","2","70","null"
"45","2","RedBull","#1E41FF","Renault","4","F","7","70","null"
"45","27","ToroRosso","#469BFF","Ferrari","5","F","4","70","null"
"45","11","Ferrari","#DC0000","Ferrari","6","F","6","70","null"
"45","15","Williams","#192c4e","Mercedes","7","F","3","70","null"
"45","9","Williams","#192c4e","Mercedes","8","DNF","20","35","null"
"45","7","ForceIndia","#F596C8","Mercedes","9","F","8","69","null"
"45","5","McLaren","#FF8700","Honda","10","F","11","69","null"
"45","16","ForceIndia","#F596C8","Mercedes","11","F","10","69","null"
"45","10","McLaren","#FF8700","Honda","12","DNF","22","9","null"
"45","20","HaasF1Team","#F0D787","Ferrari","13","F","13","68","null"
"45","22","HaasF1Team","#F0D787","Ferrari","14","F","14","68","null"
"45","8","RedBull","#1E41FF","Renault","15","F","12","69","null"
"45","30","Renault","#FFF500","Renault","16","DNF","21","16","null"
"45","31","ManorMarussia","#6E0000","Mercedes","17","F","17","68","null"
"45","26","Sauber","#9B0000","Ferrari","18","F","18","68","null"
"45","32","ManorMarussia","#6E0000","Mercedes","19","F","19","68","null"
"45","25","ToroRosso","#469BFF","Ferrari","20","F","9","69","null"
"45","19","Sauber","#9B0000","Ferrari","21","F","15","68","null"
"45","4","Renault","#FFF500","Renault","22","F","16","68","null"
"46","3","Mercedes","#00D2BE","Mercedes","1","F","1","51","333.7"
"46","2","RedBull","#1E41FF","Renault","2","F","7","51","338.3"
"46","12","Ferrari","#DC0000","Ferrari","3","F","2","51","328"
"46","11","Ferrari","#DC0000","Ferrari","4","F","4","51","335"
"46","9","Williams","#192c4e","Mercedes","5","F","10","51","333.1"
"46","8","RedBull","#1E41FF","Renault","6","DNF","22","6","325.3"
"46","16","ForceIndia","#F596C8","Mercedes","7","F","3","51","338.5"
"46","15","Williams","#192c4e","Mercedes","8","F","6","51","331.2"
"46","27","ToroRosso","#469BFF","Ferrari","9","F","8","51","338.5"
"46","1","Mercedes","#00D2BE","Mercedes","10","F","5","51","337.3"
"46","22","HaasF1Team","#F0D787","Ferrari","11","F","13","50","336.9"
"46","7","ForceIndia","#F596C8","Mercedes","12","F","9","51","340.8"
"46","5","McLaren","#FF8700","Honda","13","DNF","19","42","333.9"
"46","20","HaasF1Team","#F0D787","Ferrari","14","F","16","50","335.8"
"46","26","Sauber","#9B0000","Ferrari","15","F","12","50","334.7"
"46","32","ManorMarussia","#6E0000","Mercedes","16","F","18","49","325.2"
"46","31","ManorMarussia","#6E0000","Mercedes","17","DNF","20","39","328.2"
"46","25","ToroRosso","#469BFF","Ferrari","18","DNF","21","31","338.1"
"46","10","McLaren","#FF8700","Honda","19","F","11","51","329.9"
"46","19","Sauber","#9B0000","Ferrari","20","F","17","50","332.9"
"46","30","Renault","#FFF500","Renault","21","F","15","50","328.9"
"46","4","Renault","#FFF500","Renault","22","F","14","50","330.1"
"47","1","Mercedes","#00D2BE","Mercedes","1","F","1","71","332.7"
"47","7","ForceIndia","#F596C8","Mercedes","2","DNF","19","64","335.6"
"47","10","McLaren","#FF8700","Honda","3","F","6","71","323.6"
"47","11","Ferrari","#DC0000","Ferrari","4","F","3","71","327.6"
"47","2","RedBull","#1E41FF","Renault","5","F","5","71","328.6"
"47","3","Mercedes","#00D2BE","Mercedes","6","F","4","71","328.8"
"47","15","Williams","#192c4e","Mercedes","7","F","9","70","329.7"
"47","27","ToroRosso","#469BFF","Ferrari","8","F","2","71","323.8"
"47","12","Ferrari","#DC0000","Ferrari","9","DNF","21","26","315.6"
"47","9","Williams","#192c4e","Mercedes","10","DNF","20","63","329.1"
"47","20","HaasF1Team","#F0D787","Ferrari","11","F","11","70","327.9"
"47","31","ManorMarussia","#6E0000","Mercedes","12","F","10","70","329.7"
"47","22","HaasF1Team","#F0D787","Ferrari","13","F","7","71","322.3"
"47","5","McLaren","#FF8700","Honda","14","DNF","18","64","323.3"
"47","25","ToroRosso","#469BFF","Ferrari","15","F","8","71","324.5"
"47","16","ForceIndia","#F596C8","Mercedes","16","DNF","17","69","337.8"
"47","4","Renault","#FFF500","Renault","17","F","14","70","322.2"
"47","19","Sauber","#9B0000","Ferrari","18","F","15","70","320.1"
"47","30","Renault","#FFF500","Renault","19","F","12","70","326.4"
"47","32","ManorMarussia","#6E0000","Mercedes","20","F","16","70","323.5"
"47","26","Sauber","#9B0000","Ferrari","21","F","13","70","315.4"
"47","8","RedBull","#1E41FF","Renault","22","DNF","22","2","295"
"48","1","Mercedes","#00D2BE","Mercedes","1","F","1","52","321.8"
"48","3","Mercedes","#00D2BE","Mercedes","2","F","3","52","334.2"
"48","27","ToroRosso","#469BFF","Ferrari","3","F","2","52","314.7"
"48","2","RedBull","#1E41FF","Renault","4","F","4","52","322.5"
"48","11","Ferrari","#DC0000","Ferrari","5","F","5","52","331.7"
"48","15","Williams","#192c4e","Mercedes","6","F","14","51","331.1"
"48","25","ToroRosso","#469BFF","Ferrari","7","F","8","52","298.8"
"48","7","ForceIndia","#F596C8","Mercedes","8","F","7","52","314.8"
"48","5","McLaren","#FF8700","Honda","9","F","13","51","328.3"
"48","16","ForceIndia","#F596C8","Mercedes","10","F","6","52","310.7"
"48","12","Ferrari","#DC0000","Ferrari","11","F","9","52","333.9"
"48","9","Williams","#192c4e","Mercedes","12","F","11","51","325.5"
"48","22","HaasF1Team","#F0D787","Ferrari","13","DNF","20","17","305.2"
"48","20","HaasF1Team","#F0D787","Ferrari","14","F","16","51","332.8"
"48","8","RedBull","#1E41FF","Renault","15","F","10","52","319"
"48","4","Renault","#FFF500","Renault","16","DNF","17","49","326.8"
"48","10","McLaren","#FF8700","Honda","17","F","12","51","309.2"
"48","30","Renault","#FFF500","Renault","18","DNF","18","37","305.7"
"48","32","ManorMarussia","#6E0000","Mercedes","19","DNF","19","24","308.3"
"48","31","ManorMarussia","#6E0000","Mercedes","20","DNF","22","6","303.7"
"48","26","Sauber","#9B0000","Ferrari","21","F","15","51","326.9"
"48","19","Sauber","#9B0000","Ferrari","22","DNF","21","11","297.1"
"49","3","Mercedes","#00D2BE","Mercedes","1","F","2","70","322.5"
"49","1","Mercedes","#00D2BE","Mercedes","2","F","1","70","317.6"
"49","2","RedBull","#1E41FF","Renault","3","F","3","70","318.8"
"49","27","ToroRosso","#469BFF","Ferrari","4","F","5","70","315.9"
"49","12","Ferrari","#DC0000","Ferrari","5","F","4","70","322.2"
"49","25","ToroRosso","#469BFF","Ferrari","6","F","8","69","308.7"
"49","5","McLaren","#FF8700","Honda","7","F","7","69","315.9"
"49","10","McLaren","#FF8700","Honda","8","DNF","22","60","315.6"
"49","7","ForceIndia","#F596C8","Mercedes","9","F","10","69","318.8"
"49","15","Williams","#192c4e","Mercedes","10","F","9","69","321.4"
"49","22","HaasF1Team","#F0D787","Ferrari","11","F","14","69","315.5"
"49","8","RedBull","#1E41FF","Renault","12","F","16","69","318.4"
"49","16","ForceIndia","#F596C8","Mercedes","13","F","11","69","325.5"
"49","11","Ferrari","#DC0000","Ferrari","14","F","6","70","322.6"
"49","20","HaasF1Team","#F0D787","Ferrari","15","F","13","69","315.2"
"49","26","Sauber","#9B0000","Ferrari","16","F","17","69","315.6"
"49","30","Renault","#FFF500","Renault","17","F","12","69","316.8"
"49","9","Williams","#192c4e","Mercedes","18","F","18","68","320"
"49","4","Renault","#FFF500","Renault","19","F","15","69","321.1"
"49","31","ManorMarussia","#6E0000","Mercedes","20","F","19","68","325.9"
"49","32","ManorMarussia","#6E0000","Mercedes","21","F","21","68","318.1"
"49","19","Sauber","#9B0000","Ferrari","22","F","20","68","319.9"
"50","3","Mercedes","#00D2BE","Mercedes","1","F","4","67","338.7"
"50","1","Mercedes","#00D2BE","Mercedes","2","F","1","67","337.1"
"50","2","RedBull","#1E41FF","Renault","3","F","2","67","345.1"
"50","27","ToroRosso","#469BFF","Ferrari","4","F","3","67","342.4"
"50","11","Ferrari","#DC0000","Ferrari","5","F","6","67","342.9"
"50","12","Ferrari","#DC0000","Ferrari","6","F","5","67","338.1"
"50","15","Williams","#192c4e","Mercedes","7","F","9","66","338.2"
"50","7","ForceIndia","#F596C8","Mercedes","8","F","7","67","336.6"
"50","16","ForceIndia","#F596C8","Mercedes","9","F","10","66","340.3"
"50","9","Williams","#192c4e","Mercedes","10","DNF","22","36","341.1"
"50","20","HaasF1Team","#F0D787","Ferrari","11","F","11","66","342.4"
"50","10","McLaren","#FF8700","Honda","12","F","8","66","332.8"
"50","5","McLaren","#FF8700","Honda","13","F","12","66","334.4"
"50","30","Renault","#FFF500","Renault","14","F","19","65","337.5"
"50","25","ToroRosso","#469BFF","Ferrari","15","F","14","66","339.1"
"50","4","Renault","#FFF500","Renault","16","F","16","66","340.2"
"50","31","ManorMarussia","#6E0000","Mercedes","17","F","17","65","343.4"
"50","8","RedBull","#1E41FF","Renault","18","F","15","66","340.1"
"50","32","ManorMarussia","#6E0000","Mercedes","19","F","20","65","349.9"
"50","22","HaasF1Team","#F0D787","Ferrari","20","F","13","66","344.3"
"50","26","Sauber","#9B0000","Ferrari","21","DNF","21","57","337"
"50","19","Sauber","#9B0000","Ferrari","22","F","18","65","338"
"51","3","Mercedes","#00D2BE","Mercedes","1","F","1","44","318.1"
"51","27","ToroRosso","#469BFF","Ferrari","2","F","11","44","320"
"51","11","Ferrari","#DC0000","Ferrari","3","F","9","44","316.7"
"51","12","Ferrari","#DC0000","Ferrari","4","F","6","44","320.5"
"51","2","RedBull","#1E41FF","Renault","5","F","2","44","316.2"
"51","16","ForceIndia","#F596C8","Mercedes","6","F","5","44","319.1"
"51","7","ForceIndia","#F596C8","Mercedes","7","F","4","44","316.7"
"51","15","Williams","#192c4e","Mercedes","8","F","8","44","312.9"
"51","10","McLaren","#FF8700","Honda","9","DNF","21","1","276.3"
"51","9","Williams","#192c4e","Mercedes","10","F","10","44","313.8"
"51","22","HaasF1Team","#F0D787","Ferrari","11","F","13","44","318.2"
"51","4","Renault","#FFF500","Renault","12","DNF","18","5","299.1"
"51","30","Renault","#FFF500","Renault","13","F","15","44","307.4"
"51","25","ToroRosso","#469BFF","Ferrari","14","DNF","20","1","300.7"
"51","31","ManorMarussia","#6E0000","Mercedes","15","DNF","22","0","261.8"
"51","26","Sauber","#9B0000","Ferrari","16","F","17","43","298.6"
"51","34","ManorMarussia","#6E0000","Mercedes","17","F","16","43","308.5"
"51","20","HaasF1Team","#F0D787","Ferrari","18","F","12","44","314.3"
"51","8","RedBull","#1E41FF","Renault","19","F","14","44","316.4"
"51","19","Sauber","#9B0000","Ferrari","20","DNF","19","3","289.2"
"51","1","Mercedes","#00D2BE","Mercedes","21","F","3","44","322"
"51","5","McLaren","#FF8700","Honda","22","F","7","44","311.7"
"52","1","Mercedes","#00D2BE","Mercedes","1","F","2","53","359"
"52","3","Mercedes","#00D2BE","Mercedes","2","F","1","53","350.3"
"52","12","Ferrari","#DC0000","Ferrari","3","F","3","53","330.9"
"52","11","Ferrari","#DC0000","Ferrari","4","F","4","53","341.1"
"52","15","Williams","#192c4e","Mercedes","5","F","6","53","357.6"
"52","2","RedBull","#1E41FF","Renault","6","F","5","53","356.4"
"52","27","ToroRosso","#469BFF","Ferrari","7","F","7","53","350"
"52","16","ForceIndia","#F596C8","Mercedes","8","F","8","53","346.8"
"52","7","ForceIndia","#F596C8","Mercedes","9","F","10","53","352.5"
"52","20","HaasF1Team","#F0D787","Ferrari","10","F","13","52","356.3"
"52","9","Williams","#192c4e","Mercedes","11","F","9","53","352.2"
"52","5","McLaren","#FF8700","Honda","12","F","14","52","349.9"
"52","31","ManorMarussia","#6E0000","Mercedes","13","DNF","20","26","339.4"
"52","10","McLaren","#FF8700","Honda","14","F","12","52","358.3"
"52","25","ToroRosso","#469BFF","Ferrari","15","F","15","52","null"
"52","8","RedBull","#1E41FF","Renault","16","DNF","19","36","null"
"52","22","HaasF1Team","#F0D787","Ferrari","17","F","11","52","341.2"
"52","26","Sauber","#9B0000","Ferrari","18","DNF","22","6","307"
"52","19","Sauber","#9B0000","Ferrari","19","F","16","52","349.6"
"52","30","Renault","#FFF500","Renault","20","DNF","21","7","322.8"
"52","4","Renault","#FFF500","Renault","21","F","17","52","350.5"
"52","34","ManorMarussia","#6E0000","Mercedes","22","F","18","51","344.7"
"53","3","Mercedes","#00D2BE","Mercedes","1","F","1","61","301.9"
"53","2","RedBull","#1E41FF","Renault","2","F","2","61","302"
"53","1","Mercedes","#00D2BE","Mercedes","3","F","3","61","305"
"53","27","ToroRosso","#469BFF","Ferrari","4","F","6","61","303.7"
"53","11","Ferrari","#DC0000","Ferrari","5","F","4","61","300.5"
"53","25","ToroRosso","#469BFF","Ferrari","6","F","14","60","298"
"53","8","RedBull","#1E41FF","Renault","7","F","9","61","304.2"
"53","7","ForceIndia","#F596C8","Mercedes","8","DNF","21","0","96.5"
"53","5","McLaren","#FF8700","Honda","9","F","7","61","294.5"
"53","15","Williams","#192c4e","Mercedes","10","DNF","20","35","307.1"
"53","9","Williams","#192c4e","Mercedes","11","F","12","60","308.5"
"53","10","McLaren","#FF8700","Honda","12","DNF","19","43","299.3"
"53","20","HaasF1Team","#F0D787","Ferrari","13","F","11","60","301.7"
"53","19","Sauber","#9B0000","Ferrari","14","F","17","60","303.5"
"53","4","Renault","#FFF500","Renault","15","F","10","61","299.2"
"53","26","Sauber","#9B0000","Ferrari","16","F","13","60","299.4"
"53","16","ForceIndia","#F596C8","Mercedes","17","F","8","61","305.7"
"53","30","Renault","#FFF500","Renault","18","F","15","60","295.4"
"53","31","ManorMarussia","#6E0000","Mercedes","19","F","16","60","296.8"
"53","22","HaasF1Team","#F0D787","Ferrari","20","DNF","22","0","null"
"53","34","ManorMarussia","#6E0000","Mercedes","21","F","18","59","297.6"
"53","12","Ferrari","#DC0000","Ferrari","22","F","5","61","307.4"
"54","1","Mercedes","#00D2BE","Mercedes","1","DNF","18","40","328.4"
"54","3","Mercedes","#00D2BE","Mercedes","2","F","3","56","333"
"54","27","ToroRosso","#469BFF","Ferrari","3","F","2","56","325.2"
"54","2","RedBull","#1E41FF","Renault","4","F","1","56","324.1"
"54","12","Ferrari","#DC0000","Ferrari","5","DNF","22","0","null"
"54","11","Ferrari","#DC0000","Ferrari","6","F","4","56","324.2"
"54","16","ForceIndia","#F596C8","Mercedes","7","F","6","56","326.1"
"54","7","ForceIndia","#F596C8","Mercedes","8","F","8","56","330.2"
"54","10","McLaren","#FF8700","Honda","9","F","9","56","320"
"54","9","Williams","#192c4e","Mercedes","10","F","13","55","329.4"
"54","15","Williams","#192c4e","Mercedes","11","F","5","56","326.3"
"54","22","HaasF1Team","#F0D787","Ferrari","12","DNF","21","7","324"
"54","20","HaasF1Team","#F0D787","Ferrari","13","DNF","19","39","326.4"
"54","4","Renault","#FFF500","Renault","14","DNF","20","17","312.5"
"54","8","RedBull","#1E41FF","Renault","15","F","14","55","306.4"
"54","25","ToroRosso","#469BFF","Ferrari","16","F","11","56","320.2"
"54","19","Sauber","#9B0000","Ferrari","17","F","12","55","325.9"
"54","26","Sauber","#9B0000","Ferrari","18","DNF","17","46","322.9"
"54","30","Renault","#FFF500","Renault","19","F","10","56","320.4"
"54","34","ManorMarussia","#6E0000","Mercedes","20","F","16","55","331.1"
"54","31","ManorMarussia","#6E0000","Mercedes","21","F","15","55","328.9"
"54","5","McLaren","#FF8700","Honda","22","F","7","56","326.9"
"55","3","Mercedes","#00D2BE","Mercedes","1","F","1","53","308.3"
"55","1","Mercedes","#00D2BE","Mercedes","2","F","3","53","313.4"
"55","27","ToroRosso","#469BFF","Ferrari","3","F","2","53","311.2"
"55","2","RedBull","#1E41FF","Renault","4","F","6","53","310.9"
"55","16","ForceIndia","#F596C8","Mercedes","5","F","7","53","308.6"
"55","12","Ferrari","#DC0000","Ferrari","6","F","4","53","315.7"
"55","22","HaasF1Team","#F0D787","Ferrari","7","F","11","53","313.3"
"55","11","Ferrari","#DC0000","Ferrari","8","F","5","53","313"
"55","7","ForceIndia","#F596C8","Mercedes","9","F","8","53","309.5"
"55","20","HaasF1Team","#F0D787","Ferrari","10","F","20","52","310.7"
"55","15","Williams","#192c4e","Mercedes","11","F","10","53","303.7"
"55","9","Williams","#192c4e","Mercedes","12","F","9","53","303.5"
"55","8","RedBull","#1E41FF","Renault","13","F","13","52","306.8"
"55","25","ToroRosso","#469BFF","Ferrari","14","F","17","52","308.4"
"55","5","McLaren","#FF8700","Honda","15","F","16","52","313.7"
"55","30","Renault","#FFF500","Renault","16","F","12","52","309.3"
"55","4","Renault","#FFF500","Renault","17","F","14","52","300.5"
"55","19","Sauber","#9B0000","Ferrari","18","F","15","52","303.2"
"55","26","Sauber","#9B0000","Ferrari","19","F","19","52","301.9"
"55","34","ManorMarussia","#6E0000","Mercedes","20","F","21","52","303.3"
"55","31","ManorMarussia","#6E0000","Mercedes","21","F","22","52","297.6"
"55","10","McLaren","#FF8700","Honda","22","F","18","52","307.2"
"56","1","Mercedes","#00D2BE","Mercedes","1","F","1","56","328"
"56","3","Mercedes","#00D2BE","Mercedes","2","F","2","56","336.9"
"56","2","RedBull","#1E41FF","Renault","3","F","3","56","330.2"
"56","27","ToroRosso","#469BFF","Ferrari","4","DNF","20","28","337"
"56","11","Ferrari","#DC0000","Ferrari","5","DNF","19","38","334.6"
"56","12","Ferrari","#DC0000","Ferrari","6","F","4","56","328.2"
"56","7","ForceIndia","#F596C8","Mercedes","7","DNF","22","1","248.8"
"56","15","Williams","#192c4e","Mercedes","8","F","16","55","343.1"
"56","9","Williams","#192c4e","Mercedes","9","F","7","55","333.2"
"56","25","ToroRosso","#469BFF","Ferrari","10","F","6","56","316.5"
"56","16","ForceIndia","#F596C8","Mercedes","11","F","8","55","331.6"
"56","5","McLaren","#FF8700","Honda","12","F","5","56","334.2"
"56","8","RedBull","#1E41FF","Renault","13","F","11","55","334.6"
"56","20","HaasF1Team","#F0D787","Ferrari","14","DNF","21","16","318.9"
"56","30","Renault","#FFF500","Renault","15","F","13","55","342.3"
"56","19","Sauber","#9B0000","Ferrari","16","F","14","55","329.3"
"56","22","HaasF1Team","#F0D787","Ferrari","17","F","10","55","338.7"
"56","4","Renault","#FFF500","Renault","18","F","12","55","345.1"
"56","10","McLaren","#FF8700","Honda","19","F","9","55","330.1"
"56","31","ManorMarussia","#6E0000","Mercedes","20","F","17","55","338.8"
"56","26","Sauber","#9B0000","Ferrari","21","F","15","55","334.1"
"56","34","ManorMarussia","#6E0000","Mercedes","22","F","18","54","334.5"
"57","1","Mercedes","#00D2BE","Mercedes","1","F","1","71","364.1"
"57","3","Mercedes","#00D2BE","Mercedes","2","F","2","71","362.5"
"57","27","ToroRosso","#469BFF","Ferrari","3","F","4","71","362.5"
"57","2","RedBull","#1E41FF","Renault","4","F","3","71","363.6"
"57","7","ForceIndia","#F596C8","Mercedes","5","F","7","71","363.1"
"57","11","Ferrari","#DC0000","Ferrari","6","F","6","71","366.9"
"57","12","Ferrari","#DC0000","Ferrari","7","F","5","71","367.8"
"57","15","Williams","#192c4e","Mercedes","8","F","8","71","372.5"
"57","9","Williams","#192c4e","Mercedes","9","F","9","71","371.7"
"57","25","ToroRosso","#469BFF","Ferrari","10","F","16","70","348.3"
"57","5","McLaren","#FF8700","Honda","11","F","13","70","367"
"57","16","ForceIndia","#F596C8","Mercedes","12","F","10","71","370.8"
"57","10","McLaren","#FF8700","Honda","13","F","12","70","365.7"
"57","4","Renault","#FFF500","Renault","14","F","17","70","344"
"57","19","Sauber","#9B0000","Ferrari","15","F","11","70","360.3"
"57","31","ManorMarussia","#6E0000","Mercedes","16","DNF","22","0","299.8"
"57","20","HaasF1Team","#F0D787","Ferrari","17","F","19","70","363.7"
"57","8","RedBull","#1E41FF","Renault","18","F","18","70","357.4"
"57","26","Sauber","#9B0000","Ferrari","19","F","15","70","363.2"
"57","34","ManorMarussia","#6E0000","Mercedes","20","F","21","69","352.4"
"57","30","Renault","#FFF500","Renault","21","F","14","70","358.5"
"57","22","HaasF1Team","#F0D787","Ferrari","22","F","20","70","359.7"
"58","1","Mercedes","#00D2BE","Mercedes","1","F","1","71","280"
"58","3","Mercedes","#00D2BE","Mercedes","2","F","2","71","285.6"
"58","11","Ferrari","#DC0000","Ferrari","3","DNF","20","19","251"
"58","27","ToroRosso","#469BFF","Ferrari","4","F","3","71","295.6"
"58","12","Ferrari","#DC0000","Ferrari","5","F","5","71","288.3"
"58","2","RedBull","#1E41FF","Renault","6","F","8","71","289"
