"race_id","position","driver_id","q1laptime","q2laptime","q3laptime","speedtrap"
"1","1","1","91.699","102.89","104.231","310.7"
"1","2","2","90.775","102.295","104.548","303.2"
"1","3","3","92.564","102.264","104.595","313.8"
"1","4","4","90.949","103.247","105.745","314.8"
"1","5","5","91.388","102.805","105.819","310.9"
"1","6","6","93.488","103.849","105.864","309.4"
"1","7","7","93.893","103.658","106.03","313.6"
"1","8","8","93.777","104.331","107.368","306.8"
"1","9","9","91.228","104.242","108.079","312.9"
"1","10","15","91.601","103.852","108.147","317.5"
"1","11","10","91.396","104.437","null","312"
"1","12","11","92.439","104.494","null","311.4"
"1","13","12","91.931","104.688","null","302"
"1","14","13","93.673","105.655","null","304.3"
"1","15","14","94.274","105.867","null","307.3"
"1","16","16","94.141","107.293","null","315.4"
"1","17","17","94.293","null","null","301.4"
"1","18","18","94.794","null","null","299.5"
"1","19","20","95.117","null","null","308"
"1","20","19","95.157","null","null","306.8"
"1","21","22","96.993","null","null","301.5"
"1","22","21","null","null","null","300.5"
"2","1","1","117.202","119.041","119.431","299.5"
"2","2","12","117.654","119.399","119.486","288.5"
"2","3","3","117.183","119.445","120.05","301.9"
"2","4","5","118.889","121.356","120.175","297.2"
"2","5","2","118.913","120.147","120.541","289.7"
"2","6","11","119.257","121.532","121.218","295.9"
"2","7","7","118.883","120.839","121.712","303"
"2","8","4","120.356","122.094","122.213","301.2"
"2","9","6","121.689","122.096","123.078","297"
"2","10","10","120.889","121.81","124.053","300.7"
"2","11","8","121.175","122.351","null","299.5"
"2","12","20","121.134","122.369","null","292.8"
"2","13","9","120.047","122.46","null","305"
"2","14","16","120.076","122.511","null","303.4"
"2","15","15","119.709","122.756","null","304.3"
"2","16","22","120.202","122.885","null","295.1"
"2","17","21","122.074","null","null","296.6"
"2","18","13","122.131","null","null","291.5"
"2","19","18","122.702","null","null","292"
"2","20","14","123.595","null","null","298"
"2","21","17","124.388","null","null","293.7"
"2","22","19","124.407","null","null","293.3"
"3","1","3","95.439","93.708","93.185","333.8"
"3","2","1","95.323","93.872","93.464","313.4"
"3","3","2","96.22","94.592","94.051","324.4"
"3","4","15","94.934","94.842","94.247","331.6"
"3","5","16","94.998","94.747","94.346","329.7"
"3","6","11","95.234","94.925","94.368","327.8"
"3","7","10","95.699","94.714","94.387","331.2"
"3","8","9","95.085","94.842","94.511","335.7"
"3","9","4","95.288","94.904","94.712","311.1"
"3","10","5","95.251","94.723","94.992","314.4"
"3","11","12","95.549","94.985","null","321.4"
"3","12","7","94.874","95.116","null","328.7"
"3","13","8","95.395","95.145","null","326.2"
"3","14","6","95.815","95.286","null","319"
"3","15","20","96.567","95.891","null","300"
"3","16","22","96.654","95.908","null","318.3"
"3","17","21","96.663","null","null","319.7"
"3","18","13","96.84","null","null","302.7"
"3","19","14","97.085","null","null","312.6"
"3","20","18","97.31","null","null","312.5"
"3","21","19","97.875","null","null","303.4"
"3","22","17","97.913","null","null","312.5"
"4","1","1","115.516","114.029","113.86","317.7"
"4","2","2","116.641","115.302","114.455","297.1"
"4","3","12","115.926","114.499","114.96","297.7"
"4","4","3","116.058","115.294","115.143","317.1"
"4","5","5","116.961","115.765","115.637","308.2"
"4","6","9","116.85","116.757","116.147","314.7"
"4","7","15","116.501","116.253","116.282","316.9"
"4","8","7","115.913","116.847","116.366","314.8"
"4","9","6","117.477","116.584","116.773","310.9"
"4","10","22","118.411","116.407","117.079","305.4"
"4","11","11","118.279","116.86","null","311.1"
"4","12","10","117.783","116.963","null","309.4"
"4","13","8","117.261","117.289","null","310.8"
"4","14","13","118.138","117.393","null","312.6"
"4","15","4","117.369","117.675","null","311.4"
"4","16","16","118.362","118.264","null","315.5"
"4","17","20","118.988","null","null","308.7"
"4","18","14","119.26","null","null","310.9"
"4","19","18","119.326","null","null","311.1"
"4","20","19","120.646","null","null","310.5"
"4","21","17","120.865","null","null","306.9"
"4","22","21","null","null","null","null"
"5","1","1","87.238","86.21","85.232","334.4"
"5","2","3","86.764","86.088","85.4","331.3"
"5","3","2","88.053","86.613","86.285","320.9"
"5","4","15","88.198","87.563","86.632","329.9"
"5","5","22","88.472","87.258","86.96","326.1"
"5","6","11","88.308","87.335","87.104","325.3"
"5","7","5","88.329","87.602","87.14","328"
"5","8","10","88.279","87.57","87.335","328.5"
"5","9","9","88.061","87.016","87.402","332.4"
"5","10","12","87.958","87.052","null","320.4"
"5","11","7","88.155","87.685","null","327.7"
"5","12","16","88.469","88.002","null","334"
"5","13","8","88.074","88.039","null","337.7"
"5","14","20","88.374","88.28","null","324"
"5","15","4","88.389","null","null","317.5"
"5","16","6","88.194","null","null","335.8"
"5","17","13","88.563","null","null","325.3"
"5","18","17","89.586","null","null","322.6"
"5","19","18","90.177","null","null","324.4"
"5","20","19","90.312","null","null","328.3"
"5","21","14","90.375","null","null","328.7"
"5","22","21","null","null","null","315.6"
"6","1","3","77.678","76.465","75.989","290.9"
"6","2","1","77.823","76.354","76.048","290"
"6","3","2","77.9","77.233","76.384","285"
"6","4","12","78.383","77.074","76.547","281.7"
"6","5","5","77.853","77.2","76.686","284.9"
"6","6","11","77.902","77.398","77.389","284.8"
"6","7","6","77.557","77.657","77.54","287.7"
"6","8","4","77.978","77.609","77.555","286.2"
"6","9","8","78.616","77.594","78.09","288.8"
"6","10","16","78.108","77.755","78.327","289.7"
"6","11","7","78.432","77.846","null","288"
"6","12","10","77.89","77.988","null","285.4"
"6","13","15","78.407","78.082","null","292"
"6","14","22","78.335","78.196","null","281.9"
"6","15","21","78.585","78.356","null","282.5"
"6","16","9","78.209","null","null","290.1"
"6","17","20","78.741","null","null","285.7"
"6","18","13","78.745","null","null","284"
"6","19","18","79.332","null","null","284.8"
"6","20","17","79.928","null","null","284.2"
"6","21","14","80.133","null","null","283.8"
"6","22","19","81.732","null","null","283.4"
"7","1","3","76.471","75.289","74.874","333.6"
"7","2","1","75.75","75.054","74.953","334"
"7","3","12","77.47","76.109","75.548","325.1"
"7","4","15","76.772","75.806","75.55","335.6"
"7","5","9","76.666","75.773","75.578","337.5"
"7","6","2","77.113","75.897","75.589","326.4"
"7","7","5","77.01","76.131","75.814","327.7"
"7","8","6","77.178","76.255","76.162","331.7"
"7","9","10","76.631","76.214","76.182","330.3"
"7","10","11","77.013","76.245","76.214","328.4"
"7","11","7","76.897","76.3","null","333.4"
"7","12","4","76.446","76.31","null","331.5"
"7","13","16","78.235","76.472","null","337.7"
"7","14","22","77.732","76.687","null","328.3"
"7","15","8","76.938","76.713","null","332"
"7","16","13","77.519","77.314","null","326.4"
"7","17","21","78.328","null","null","321.2"
"7","18","17","78.348","null","null","328.7"
"7","19","18","78.359","null","null","325.9"
"7","20","14","79.278","null","null","322.7"
"7","21","19","79.82","null","null","323.5"
"7","22","20","null","null","null","null"
"8","1","9","70.292","69.239","68.759","327.5"
"8","2","15","70.356","69.096","68.846","323.1"
"8","3","3","69.695","68.974","68.944","320"
"8","4","5","70.405","69.479","69.285","317.3"
"8","5","2","70.395","69.638","69.466","312.7"
"8","6","4","70.081","69.473","69.515","319.6"
"8","7","8","69.678","69.49","69.619","317.1"
"8","8","11","70.285","69.657","70.795","319.2"
"8","9","1","69.514","69.092","null","321.4"
"8","10","7","70.389","69.624","null","321.1"
"8","11","16","70.124","69.754","null","322.7"
"8","12","10","70.252","69.78","null","320.2"
"8","13","12","70.63","69.801","null","312.6"
"8","14","21","70.821","69.939","null","314.3"
"8","15","6","70.161","70.073","null","319.1"
"8","16","22","70.461","70.642","null","311.3"
"8","17","13","70.825","null","null","315.5"
"8","18","20","71.349","null","null","314.2"
"8","19","18","71.412","null","null","309.6"
"8","20","14","71.673","null","null","311.6"
"8","21","17","71.775","null","null","309.8"
"8","22","19","72.673","null","null","309.2"
"9","1","3","100.38","95.179","95.766","325.3"
"9","2","12","105.086","96.41","97.386","310.6"
"9","3","10","104.425","96.579","98.2","321.8"
"9","4","7","101.271","97.112","98.329","320.8"
"9","5","4","102.507","97.37","98.417","321.8"
"9","6","1","101.058","94.87","99.232","323.4"
"9","7","16","102.146","97.35","100.457","323.9"
"9","8","2","104.71","98.166","100.606","311.7"
"9","9","8","101.032","96.813","100.707","317.1"
"9","10","6","103.04","97.8","100.855","317.6"
"9","11","22","103.121","98.496","null","309.6"
"9","12","18","101.169","98.709","null","315.7"
"9","13","17","102.082","99.8","null","315"
"9","14","20","103.285","100.912","null","317.8"
"9","15","21","103.892","104.018","null","309.5"
"9","16","13","102.603","null","null","317.7"
"9","17","15","105.318","null","null","316"
"9","18","9","105.695","null","null","313.8"
"9","19","5","105.935","null","null","311.5"
"9","20","11","106.684","null","null","312.5"
"9","21","19","109.421","null","null","309.1"
"9","22","14","109.625","null","null","295.8"
"10","1","3","77.631","77.109","76.54","332.5"
"10","2","15","78.215","77.353","76.759","331.5"
"10","3","9","78.381","77.37","77.078","330.6"
"10","4","4","78.26","77.788","77.214","322.2"
"10","5","2","78.117","77.855","77.273","322.3"
"10","6","12","78.194","77.646","77.577","319.2"
"10","7","5","78.389","77.866","77.649","320.1"
"10","8","8","78.53","78.103","77.965","324.7"
"10","9","7","78.927","78.017","78.014","325.7"
"10","10","16","78.916","78.161","78.035","328.9"
"10","11","10","78.425","78.193","null","322.7"
"10","12","11","78.534","78.273","null","319.9"
"10","13","6","78.496","78.285","null","326.2"
"10","14","20","78.739","78.787","null","319.9"
"10","15","22","78.894","78.983","null","321.6"
"10","16","1","78.683","null","null","324.7"
"10","17","13","79.142","null","null","320"
"10","18","18","79.676","null","null","321.8"
"10","19","21","80.195","null","null","318.9"
"10","20","14","80.408","null","null","316.5"
"10","21","17","80.489","null","null","321.9"
"10","22","19","null","null","null","null"
"11","1","3","85.227","83.31","82.715","311.6"
"11","2","12","85.662","83.606","83.201","304.6"
"11","3","15","85.69","83.776","83.354","314.8"
"11","4","2","85.495","83.676","83.391","306.3"
"11","5","5","86.087","84.249","83.909","304.8"
"11","6","9","86.592","84.03","84.223","315.8"
"11","7","10","86.612","84.502","84.294","305.6"
"11","8","6","84.941","84.637","84.72","306.7"
"11","9","7","86.149","84.647","84.775","308.2"
"11","10","4","86.578","84.585","null","306.9"
"11","11","8","85.361","84.706","null","305.6"
"11","12","13","86.027","85.136","null","305.6"
"11","13","16","85.91","85.211","null","308.2"
"11","14","20","85.709","85.26","null","304.8"
"11","15","22","86.136","85.337","null","305.2"
"11","16","18","86.728","87.419","null","302.6"
"11","17","11","86.792","null","null","299.5"
"11","18","14","87.139","null","null","302.4"
"11","19","17","87.819","null","null","300.9"
"11","20","19","88.643","null","null","302.6"
"11","21","1","null","null","null","307.9"
"11","22","21","null","null","null","null"
"12","1","3","127.13","126.723","125.591","266.7"
"12","2","1","127.28","126.609","125.819","278.2"
"12","3","12","130.105","128.868","127.717","266.2"
"12","4","5","130.197","128.45","127.786","265.4"
"12","5","2","130.089","128.989","127.911","270.8"
"12","6","15","129.25","128.451","128.049","273.8"
"12","7","4","131.081","128.901","128.679","266.4"
"12","8","11","129.885","128.646","128.78","255.6"
"12","9","9","128.403","128.833","129.178","265.6"
"12","10","10","130.529","129.272","129.776","265.8"
"12","11","8","130.445","129.377","null","262.7"
"12","12","6","129.811","129.805","null","260.6"
"12","13","16","130.666","130.084","null","256.1"
"12","14","13","131.051","130.238","null","244.8"
"12","15","22","130.898","131.087","null","265.5"
"12","16","18","131.051","132.47","null","245.5"
"12","17","21","131.261","null","null","251.9"
"12","18","7","131.267","null","null","253.4"
"12","19","17","132.566","null","null","241.7"
"12","20","20","133.414","null","null","248.9"
"12","21","23","133.469","null","null","237.2"
"12","22","19","134.438","null","null","238.1"
"13","1","1","85.363","84.56","84.109","350.8"
"13","2","3","85.493","84.6","84.383","353.9"
"13","3","15","86.012","84.858","84.697","353"
"13","4","9","85.528","85.046","84.865","350.6"
"13","5","4","86.337","85.973","85.314","345.7"
"13","6","10","86.328","85.63","85.379","346.2"
"13","7","5","86.514","85.525","85.43","350.1"
"13","8","12","86.631","85.769","85.436","345"
"13","9","2","86.721","85.946","85.709","345.3"
"13","10","16","86.569","85.863","85.944","351.1"
"13","11","8","86.261","86.07","null","347.2"
"13","12","11","86.689","86.11","null","348.2"
"13","13","6","86.14","86.157","null","347.7"
"13","14","7","86.371","86.279","null","347.3"
"13","15","13","87.034","86.588","null","340.6"
"13","16","20","86.999","86.692","null","341.8"
"13","17","21","87.52","null","null","341.9"
"13","18","22","87.632","null","null","338.7"
"13","19","14","87.671","null","null","339.5"
"13","20","18","87.738","null","null","339.8"
"13","21","17","88.247","null","null","339"
"13","22","19","88.562","null","null","334.7"
"14","1","1","106.921","106.287","105.681","303.7"
"14","2","3","107.244","105.825","105.688","304.9"
"14","3","2","107.488","106.493","105.854","295.7"
"14","4","12","107.476","106.586","105.902","297.9"
"14","5","5","106.889","106.328","105.907","299.7"
"14","6","9","107.615","106.472","106","308.5"
"14","7","11","106.685","106.359","106.17","298.6"
"14","8","15","107.196","106.622","106.187","306.3"
"14","9","4","107.976","106.7","106.25","300.7"
"14","10","8","107.656","106.926","107.362","302.2"
"14","11","10","107.161","106.943","null","299.1"
"14","12","6","107.407","106.989","null","300"
"14","13","7","107.37","107.308","null","301.5"
"14","14","20","107.97","107.333","null","297.6"
"14","15","16","108.143","107.575","null","301.3"
"14","16","22","107.862","107.812","null","296.1"
"14","17","13","108.324","null","null","295.5"
"14","18","21","109.063","null","null","295.8"
"14","19","18","109.44","null","null","294"
"14","20","14","110.405","null","null","300.8"
"14","21","17","110.473","null","null","293"
"14","22","19","112.287","null","null","296.7"
"15","1","3","93.671","92.95","92.506","312.5"
"15","2","1","93.611","92.982","92.703","312.5"
"15","3","15","94.301","93.443","93.128","315.1"
"15","4","9","94.483","93.551","93.527","312.9"
"15","5","5","94.497","93.675","93.74","309.8"
"15","6","2","95.593","94.466","94.075","300.9"
"15","7","4","94.93","94.229","94.242","303.6"
"15","8","10","95.15","94.648","94.317","304.3"
"15","9","12","95.517","94.784","94.432","302.8"
"15","10","11","94.984","94.771","94.548","306.6"
"15","11","6","95.155","94.984","null","303.5"
"15","12","16","95.439","95.089","null","309.2"
"15","13","8","95.21","95.092","null","303.7"
"15","14","7","95","95.099","null","309.1"
"15","15","13","95.736","95.364","null","300.7"
"15","16","20","95.308","95.681","null","301.3"
"15","17","21","95.917","null","null","303.2"
"15","18","22","95.984","null","null","304.3"
"15","19","19","96.813","null","null","304.3"
"15","20","18","96.943","null","null","302.2"
"15","21","14","97.015","null","null","303"
"15","22","17","97.481","null","null","296.7"
"16","1","1","98.759","98.338","98.513","327.3"
"16","2","3","99.076","98.606","98.713","327"
"16","3","15","99.125","98.971","98.92","332.6"
"16","4","10","99.56","99.381","99.121","327.6"
"16","5","8","100.074","99.296","99.277","327.1"
"16","6","4","99.735","99.022","99.629","328.3"
"16","7","2","100.519","99.666","99.635","321.2"
"16","8","5","100.255","99.786","99.709","322.5"
"16","9","11","100.098","99.838","99.771","322.7"
"16","10","6","100.354","99.929","100.02","325.4"
"16","11","12","100.382","100.052","null","321.7"
"16","12","7","100.273","100.058","null","327.7"
"16","13","16","100.723","100.163","null","325.9"
"16","14","20","101.159","100.536","null","322.9"
"16","15","13","100.766","100.984","null","323.6"
"16","16","22","102.526","101.397","null","322.3"
"16","17","19","102.648","null","null","319.8"
"16","18","9","103.064","null","null","309.2"
"16","19","14","103.166","null","null","319.2"
"16","20","21","103.205","null","null","317.6"
"16","21","17","103.649","null","null","312.5"
"17","1","3","98.303","96.29","96.067","334.9"
"17","2","1","97.196","97.287","96.443","333.4"
"17","3","15","98.249","97.499","96.906","335.6"
"17","4","9","97.877","97.347","97.205","336.9"
"17","5","2","98.814","97.873","97.244","325.5"
"17","6","5","98.349","98.01","97.61","328.8"
"17","7","10","98.574","98.024","97.655","332"
"17","8","4","98.557","98.047","97.706","332.5"
"17","9","11","98.669","98.263","97.804","328.8"
"17","10","13","98.855","98.378","98.81","327.8"
"17","11","21","98.608","98.467","null","328"
"17","12","16","99.2","98.554","null","334.2"
"17","13","7","98.931","98.598","null","333"
"17","14","8","98.936","98.699","null","328.2"
"17","15","6","99.25","null","null","326.3"
"17","16","20","99.555","null","null","328.8"
"17","17","12","99.621","null","null","327.5"
"17","18","22","99.679","null","null","326.5"
"18","1","3","70.347","70.303","70.023","335.5"
"18","2","1","70.457","70.712","70.056","334.8"
"18","3","9","70.602","70.343","70.247","342.9"
"18","4","15","70.832","70.421","70.305","338"
"18","5","10","71.097","71.127","70.93","333.7"
"18","6","12","71.88","71.129","70.938","332.6"
"18","7","4","71.134","71.211","70.969","333.5"
"18","8","5","71.558","71.215","70.977","324.5"
"18","9","2","71.593","71.208","71.075","331.3"
"18","10","11","71.193","71.188","71.099","326.2"
"18","11","20","71.52","71.591","null","332.7"
"18","12","7","71.848","71.976","null","326.4"
"18","13","13","71.943","72.099","null","327.3"
"18","14","8","71.423","null","null","331"
"18","15","22","72.037","null","null","320"
"18","16","6","72.04","null","null","327.9"
"18","17","16","72.076","null","null","333.5"
"18","18","21","72.233","null","null","319"
"19","1","3","101.308","101.459","100.48","333.1"
"19","2","1","101.207","100.92","100.866","332.8"
"19","3","15","102.346","101.376","101.025","341.8"
"19","4","9","101.475","101.144","101.119","340.1"
"19","5","8","102.302","102.082","101.908","335"
"19","6","10","102.137","101.875","101.964","335.9"
"19","7","11","102.439","102.168","102.236","327.7"
"19","8","5","102.467","101.94","102.866","330.3"
"19","9","4","102.104","102.198","null","331.7"
"19","10","6","102.413","102.207","null","331.7"
"19","11","16","102.654","102.239","null","331.8"
"19","12","7","102.444","102.384","null","329.1"
"19","13","13","102.746","103.074","null","328.9"
"19","14","22","102.768","null","null","327"
"19","15","20","102.819","null","null","328.2"
"19","16","21","102.86","null","null","329.4"
"19","17","14","104.54","null","null","328.2"
"19","18","24","105.095","null","null","329.7"
"20","1","1","88.586","86.894","86.327","null"
"20","2","3","88.906","87.097","86.921","null"
"20","3","9","89.246","87.895","87.718","null"
"20","4","12","89.307","87.742","87.757","null"
"20","5","11","89.754","87.807","87.79","null"
"20","6","15","89.641","87.796","88.087","null"
"20","7","2","89.788","88.679","88.329","null"
"20","8","25","89.597","88.601","88.51","null"
"20","9","22","89.537","88.589","88.56","null"
"20","10","21","89.847","88.726","89.48","null"
"20","11","26","90.43","88.8","null","null"
"20","12","27","89.248","88.868","null","null"
"20","13","8","90.402","89.07","null","null"
"20","14","7","89.651","89.208","null","null"
"20","15","16","89.99","89.209","null","null"
"20","16","19","91.376","null","null","null"
"20","17","10","91.422","null","null","null"
"20","18","4","92.037","null","null","null"
"21","1","1","99.269","101.517","109.834","318.3"
"21","2","12","99.814","99.632","109.908","322.6"
"21","3","3","99.374","99.377","110.299","318.4"
"21","4","2","100.504","101.085","111.541","315.8"
"21","5","8","100.546","101.665","111.951","318.2"
"21","6","27","100.793","101.43","111.981","315.6"
"21","7","9","100.543","101.23","112.473","326.8"
"21","8","22","100.303","101.209","112.981","323.3"
"21","9","15","100.249","100.65","113.179","325.2"
"21","10","19","100.34","101.748","113.261","324.1"
"21","11","11","100.415","102.173","null","325.4"
"21","12","21","100.361","102.198","null","325.4"
"21","13","7","100.83","103.023","null","321.9"
"21","14","16","101.036","103.469","null","322"
"21","15","25","99.814","103.701","null","315.4"
"21","16","26","101.308","null","null","321.3"
"21","17","10","101.636","null","null","313.1"
"21","18","5","101.746","null","null","313"
"21","19","28","106.677","null","null","304.9"
"22","1","1","98.285","96.423","95.782","332.1"
"22","2","3","98.496","96.747","95.828","334.6"
"22","3","12","97.502","96.957","96.687","331.6"
"22","4","9","98.433","97.357","96.954","331.4"
"22","5","15","98.014","97.763","97.143","330.7"
"22","6","11","97.79","97.109","97.232","330.6"
"22","7","2","98.534","97.939","97.54","321.1"
"22","8","22","98.209","98.063","97.905","330.3"
"22","9","26","98.521","98.017","98.067","330.7"
"22","10","19","98.941","98.127","98.158","331.7"
"22","11","21","98.563","98.134","null","332.3"
"22","12","8","99.051","98.209","null","322.9"
"22","13","27","98.387","98.393","null","324.3"
"22","14","25","98.622","98.538","null","319.5"
"22","15","16","98.903","99.29","null","326.5"
"22","16","7","99.216","null","null","327.9"
"22","17","10","99.276","null","null","316.7"
"22","18","5","99.28","null","null","318.3"
"22","19","24","102.091","null","null","319.6"
"22","20","28","102.842","null","null","317.7"
"23","1","1","93.928","92.669","92.571","333.7"
"23","2","12","94.919","93.623","92.982","328.9"
"23","3","3","94.398","93.878","93.129","333.6"
"23","4","11","94.568","93.54","93.227","330"
"23","5","15","94.161","93.897","93.381","332.7"
"23","6","9","94.488","93.551","93.744","335.8"
"23","7","2","94.691","94.403","93.832","319.3"
"23","8","7","95.653","94.613","94.45","326.8"
"23","9","25","95.371","94.641","94.462","322"
"23","10","22","95.007","94.123","94.484","330"
"23","11","16","95.451","94.704","null","330.1"
"23","12","26","95.31","94.737","null","328.6"
"23","13","19","95.438","95.034","null","327.3"
"23","14","5","95.205","95.039","null","320.9"
"23","15","27","95.611","95.103","null","320.3"
"23","16","21","95.677","null","null","323.6"
"23","17","8","95.8","null","null","311.5"
"23","18","24","98.713","null","null","317.8"
"23","19","28","99.722","null","null","312.5"
"24","1","3","86.49","85.166","84.681","330.8"
"24","2","1","86.382","85.74","84.948","330.1"
"24","3","12","87.534","86.167","85.458","329.2"
"24","4","15","87.262","86.197","85.694","331.2"
"24","5","25","86.773","86.475","86.136","319.5"
"24","6","27","87.393","86.441","86.249","320.3"
"24","7","11","86.637","86.016","86.414","331.6"
"24","8","8","87.833","86.889","86.629","322.3"
"24","9","9","87.165","86.147","86.757","334.2"
"24","10","2","87.611","86.692","86.77","320.4"
"24","11","22","87.383","87.375","null","333.5"
"24","12","21","87.281","87.45","null","332.8"
"24","13","5","87.941","87.76","null","326.9"
"24","14","10","87.813","87.854","null","325.8"
"24","15","26","87.625","88.005","null","329.3"
"24","16","19","88.112","null","null","332.4"
"24","17","7","88.365","null","null","330.1"
"24","18","16","88.442","null","null","331.1"
"24","19","24","91.2","null","null","320"
"24","20","28","92.038","null","null","317.9"
"25","1","1","76.588","75.864","75.098","290.4"
"25","2","3","76.528","75.471","75.44","288.4"
"25","3","12","77.502","76.181","75.849","290.3"
"25","4","2","77.254","76.706","76.041","284.6"
"25","5","8","76.845","76.453","76.182","284.1"
"25","6","11","77.66","76.44","76.427","291.4"
"25","7","16","77.376","76.999","76.808","293.6"
"25","8","25","77.246","76.762","76.931","283.5"
"25","9","21","77.63","76.775","76.946","292.3"
"25","10","27","76.75","76.546","76.957","282.8"
"25","11","22","77.767","77.007","null","290.1"
"25","12","10","77.492","77.093","null","285.3"
"25","13","7","77.552","77.193","null","292.8"
"25","14","9","77.679","77.278","null","294.3"
"25","15","5","77.778","86.632","null","284.2"
"25","16","26","78.101","null","null","291.8"
"25","17","15","78.434","null","null","292.6"
"25","18","19","78.513","null","null","292.6"
"25","19","24","80.655","null","null","283.3"
"25","20","28","80.904","null","null","281"
"26","1","1","75.895","74.661","74.393","336.6"
"26","2","3","75.893","74.673","74.702","335.8"
"26","3","11","76.259","75.348","75.014","335.4"
"26","4","15","76.552","75.506","75.102","337.7"
"26","5","22","75.833","75.187","75.194","340.5"
"26","6","21","76.098","75.622","75.329","337.2"
"26","7","7","76.186","75.706","75.614","336.8"
"26","8","8","76.415","75.891","76.079","330.9"
"26","9","2","76.41","76.006","76.114","326.2"
"26","10","16","76.827","75.974","76.338","336.4"
"26","11","25","76.611","76.042","null","331.7"
"26","12","27","76.361","76.245","null","334.2"
"26","13","19","76.796","76.262","null","333.9"
"26","14","5","77.012","76.276","null","326.6"
"26","15","26","76.968","76.62","null","332.3"
"26","16","12","77.344","null","null","333.7"
"26","17","9","77.886","null","null","315.3"
"26","18","28","79.133","null","null","322.5"
"26","19","24","79.157","null","null","324.5"
"27","1","1","72.218","69.062","68.455","326.1"
"27","2","3","70.976","68.634","68.655","325.4"
"27","3","12","71.184","69.392","68.81","321.9"
"27","4","9","71.83","69.719","69.192","322.1"
"27","5","7","71.319","69.604","69.278","322.1"
"27","6","15","71.894","69.598","69.319","320.9"
"27","7","27","71.307","69.631","69.612","315.7"
"27","8","8","72.092","70.187","69.694","318.8"
"27","9","26","72.001","69.652","69.713","322.2"
"27","10","22","71.821","69.92","null","321.9"
"27","11","21","71.661","70.374","null","324.5"
"27","12","19","72.388","70.426","null","318.6"
"27","13","25","71.158","70.465","null","314.9"
"27","14","2","71.973","70.482","null","316.4"
"27","15","5","72.508","70.736","null","315.7"
"27","16","16","72.522","null","null","324.5"
"27","17","10","72.632","null","null","309.3"
"27","18","11","72.867","null","null","324"
"27","19","28","74.071","null","null","306.7"
"27","20","24","75.368","null","null","311.7"
"28","1","1","93.796","93.068","92.248","326.3"
"28","2","3","93.475","92.737","92.361","326.2"
"28","3","9","94.542","93.707","93.085","324.4"
"28","4","15","94.171","93.02","93.149","322.2"
"28","5","11","93.426","93.911","93.379","323.8"
"28","6","12","93.562","93.641","93.547","320.3"
"28","7","8","94.422","93.52","93.636","312.7"
"28","8","25","94.641","94.071","93.649","312.5"
"28","9","7","94.594","93.693","93.673","322.5"
"28","10","2","94.272","93.749","93.943","309.8"
"28","11","16","94.25","94.268","null","322.7"
"28","12","22","94.646","94.43","null","327.4"
"28","13","27","94.819","94.502","null","313.3"
"28","14","21","94.877","94.511","null","325"
"28","15","19","94.643","94.868","null","322.7"
"28","16","26","94.888","null","null","325.5"
"28","17","5","94.959","null","null","307"
"28","18","10","95.207","null","null","307.7"
"28","19","24","97.364","null","null","310"
"28","20","28","99.377","null","null","309.7"
"29","1","1","82.89","82.285","82.02","316.7"
"29","2","3","82.979","82.775","82.595","317.4"
"29","3","12","83.312","83.168","82.739","313.9"
"29","4","2","84.408","83.23","82.774","309.6"
"29","5","11","83.596","83.46","83.02","314.3"
"29","6","15","83.649","83.555","83.222","317.9"
"29","7","8","83.587","83.597","83.332","310.8"
"29","8","9","83.895","83.598","83.537","321.2"
"29","9","27","84.032","83.781","83.679","311"
"29","10","22","84.242","83.805","84.181","318.8"
"29","11","7","84.115","83.826","null","318.9"
"29","12","25","84.623","83.869","null","310.7"
"29","13","16","84.444","84.461","null","320"
"29","14","21","83.895","84.609","null","316.9"
"29","15","5","84.563","null","null","309.6"
"29","16","10","84.739","null","null","307.6"
"29","17","19","84.843","null","null","316.2"
"29","18","26","84.997","null","null","315.8"
"29","19","28","87.416","null","null","299.8"
"29","20","24","87.949","null","null","302.4"
"30","1","1","108.908","108.024","107.197","316.3"
"30","2","3","108.923","107.955","107.655","317.2"
"30","3","15","109.026","109.044","108.537","313"
"30","4","22","109.353","108.981","108.561","315.8"
"30","5","16","109.006","108.792","108.599","317.1"
"30","6","2","109.664","109.042","108.639","309.1"
"30","7","9","109.688","108.806","108.685","314.1"
"30","8","21","109.568","108.956","108.754","314.4"
"30","9","12","109.264","108.761","108.825","314.4"
"30","10","25","109.109","109.065","109.771","310.5"
"30","11","7","109.499","109.121","null","314.8"
"30","12","8","109.469","109.228","null","306.2"
"30","13","19","109.523","109.586","null","309.1"
"30","14","11","109.288","null","null","312"
"30","15","27","109.831","null","null","308.6"
"30","16","26","109.952","null","null","306.2"
"30","17","10","110.978","null","null","304.6"
"30","18","5","111.42","null","null","303.2"
"30","19","24","112.948","null","null","299.5"
"30","20","28","113.099","null","null","299.5"
"31","1","1","84.251","83.383","83.397","351.3"
"31","2","11","84.662","83.757","83.631","352"
"31","3","12","84.989","83.577","83.685","348.7"
"31","4","3","84.609","83.864","83.703","348.4"
"31","5","9","85.184","83.983","83.94","351.7"
"31","6","15","84.979","84.313","84.127","352.3"
"31","7","16","84.801","84.379","84.626","354.6"
"31","8","22","85.144","84.448","85.054","349.7"
"31","9","7","84.937","84.51","85.317","353.2"
"31","10","19","85.122","84.457","86.214","352.1"
