driver_id,season,date,race_id,team,teamcolor,status,resultposition,speedtrap,location,comment,name,id,temp,feels_like,humidity,clouds,wind_speed,main,description,icon,lat,long,locality,country,round,accidents,failures
16,2018,2018-11-25,100,ForceIndia,#F596C8,F,8,337,YasMarina,null,Sergio Perez,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,0,2
4,2018,2018-11-25,100,HaasF1Team,#F0D787,F,10,319.9,YasMarina,null,Kevin Magnussen,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,0,2
19,2018,2018-11-25,100,Sauber,#9B0000,DNF,18,322.6,YasMarina,null,Marcus Ericsson,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,1,3
25,2018,2018-11-25,100,Renault,#FFF500,F,6,331.8,YasMarina,null,Carlos Sainz Jnr,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,1,1
7,2018,2018-11-25,100,Renault,#FFF500,DNF,20,316.8,YasMarina,null,Nico Hulkenberg,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,4,3
34,2018,2018-11-25,100,ForceIndia,#F596C8,DNF,17,333.8,YasMarina,null,Esteban Ocon,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,3,2
40,2018,2018-11-25,100,Sauber,#9B0000,F,7,332.4,YasMarina,null,Charles Leclerc,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,3,2
22,2018,2018-11-25,100,HaasF1Team,#F0D787,F,9,336.4,YasMarina,null,Romain Grosjean,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,4,1
27,2018,2018-11-25,100,RedBull,#1E41FF,F,3,324.3,YasMarina,null,Max Verstappen,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,1,2
2,2018,2018-11-25,100,RedBull,#1E41FF,F,4,325.3,YasMarina,null,Daniel Ricciardo,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,1,7
11,2018,2018-11-25,100,Ferrari,#DC0000,DNF,19,308.8,YasMarina,null,Kimi Raikkonen,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,0,4
12,2018,2018-11-25,100,Ferrari,#DC0000,F,2,338.7,YasMarina,null,Sebastian Vettel,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,1,0
15,2018,2018-11-25,100,Mercedes,#00D2BE,F,5,327.6,YasMarina,null,Valtteri Bottas,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,0,1
1,2018,2018-11-25,100,Mercedes,#00D2BE,F,1,323.7,YasMarina,null,Lewis Hamilton,100,92,92,36,40,5.14,Clouds,Scattered Clouds,03d,24.4672,54.6031,Abu Dhabi,UAE,21,0,1
45,2019,2019-03-17,101,Williams,#192c4e,F,17,308.3,Melbourne,null,Robert Kubica,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,0,2
44,2019,2019-03-17,101,Williams,#192c4e,F,16,309.8,Melbourne,null,George Russell,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,2,0
25,2019,2019-03-17,101,McLaren,#FF8700,DNF,20,312.5,Melbourne,null,Carlos Sainz Jnr,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,0,2
38,2019,2019-03-17,101,RedBull,#1E41FF,F,11,321.9,Melbourne,null,Pierre Gasly,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,0,1
36,2019,2019-03-17,101,RacingPoint,#F596C8,F,9,319.8,Melbourne,null,Lance Stroll,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,0
8,2019,2019-03-17,101,ToroRosso,#469BFF,F,10,319.8,Melbourne,null,Daniil Kvyat,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,1
35,2019,2019-03-17,101,AlfaRomeo,#9B0000,F,15,299.9,Melbourne,null,Antonio Giovinazzi,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,0
43,2019,2019-03-17,101,ToroRosso,#469BFF,F,14,312.6,Melbourne,null,Alexander Albon,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,0,1
2,2019,2019-03-17,101,Renault,#FFF500,DNF,19,307.4,Melbourne,null,Daniel Ricciardo,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,3
7,2019,2019-03-17,101,Renault,#FFF500,F,7,318,Melbourne,null,Nico Hulkenberg,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,0
16,2019,2019-03-17,101,RacingPoint,#F596C8,F,13,318.4,Melbourne,null,Sergio Perez,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,1
11,2019,2019-03-17,101,AlfaRomeo,#9B0000,F,8,314.6,Melbourne,null,Kimi Raikkonen,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,1
42,2019,2019-03-17,101,McLaren,#FF8700,F,12,313.5,Melbourne,null,Lando Norris,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,3
4,2019,2019-03-17,101,HaasF1Team,#F0D787,F,6,291.8,Melbourne,null,Kevin Magnussen,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,0
22,2019,2019-03-17,101,HaasF1Team,#F0D787,DNF,18,310.2,Melbourne,null,Romain Grosjean,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,2,4
40,2019,2019-03-17,101,Ferrari,#DC0000,F,5,297.4,Melbourne,null,Charles Leclerc,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,1
27,2019,2019-03-17,101,RedBull,#1E41FF,F,3,319.9,Melbourne,null,Max Verstappen,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,1
12,2019,2019-03-17,101,Ferrari,#DC0000,F,4,303.7,Melbourne,null,Sebastian Vettel,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,0,2
15,2019,2019-03-17,101,Mercedes,#00D2BE,F,1,311.3,Melbourne,null,Valtteri Bottas,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,0
1,2019,2019-03-17,101,Mercedes,#00D2BE,F,2,309.3,Melbourne,null,Lewis Hamilton,101,77,77,58,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,0,0
45,2019,2019-03-31,102,Williams,#192c4e,F,16,324.8,Sakhir,Race finished behind SC,Robert Kubica,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,0,2
44,2019,2019-03-31,102,Williams,#192c4e,F,15,327,Sakhir,Race finished behind SC,George Russell,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,2,0
36,2019,2019-03-31,102,RacingPoint,#F596C8,F,14,333.2,Sakhir,Race finished behind SC,Lance Stroll,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,1,0
7,2019,2019-03-31,102,Renault,#FFF500,DNF,17,333,Sakhir,Race finished behind SC,Nico Hulkenberg,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,1,0
35,2019,2019-03-31,102,AlfaRomeo,#9B0000,F,11,325.2,Sakhir,Race finished behind SC,Antonio Giovinazzi,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,1,0
8,2019,2019-03-31,102,ToroRosso,#469BFF,F,12,330,Sakhir,Race finished behind SC,Daniil Kvyat,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,1,1
16,2019,2019-03-31,102,RacingPoint,#F596C8,F,10,338.9,Sakhir,Race finished behind SC,Sergio Perez,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,1,1
38,2019,2019-03-31,102,RedBull,#1E41FF,F,8,329.9,Sakhir,Race finished behind SC,Pierre Gasly,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,0,1
43,2019,2019-03-31,102,ToroRosso,#469BFF,F,9,340.4,Sakhir,Race finished behind SC,Alexander Albon,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,0,1
22,2019,2019-03-31,102,HaasF1Team,#F0D787,DNF,20,294.1,Sakhir,Race finished behind SC,Romain Grosjean,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,2,4
2,2019,2019-03-31,102,Renault,#FFF500,DNF,18,332.5,Sakhir,Race finished behind SC,Daniel Ricciardo,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,1,3
42,2019,2019-03-31,102,McLaren,#FF8700,F,6,331.5,Sakhir,Race finished behind SC,Lando Norris,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,1,3
11,2019,2019-03-31,102,AlfaRomeo,#9B0000,F,7,332.3,Sakhir,Race finished behind SC,Kimi Raikkonen,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,1,1
25,2019,2019-03-31,102,McLaren,#FF8700,DNF,19,331.7,Sakhir,Race finished behind SC,Carlos Sainz Jnr,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,0,2
4,2019,2019-03-31,102,HaasF1Team,#F0D787,F,13,318.7,Sakhir,Race finished behind SC,Kevin Magnussen,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,1,0
27,2019,2019-03-31,102,RedBull,#1E41FF,F,4,316.2,Sakhir,Race finished behind SC,Max Verstappen,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,1,1
15,2019,2019-03-31,102,Mercedes,#00D2BE,F,2,325,Sakhir,Race finished behind SC,Valtteri Bottas,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,1,0
1,2019,2019-03-31,102,Mercedes,#00D2BE,F,1,330.3,Sakhir,Race finished behind SC,Lewis Hamilton,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,0,0
12,2019,2019-03-31,102,Ferrari,#DC0000,F,5,331.5,Sakhir,Race finished behind SC,Sebastian Vettel,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,0,2
40,2019,2019-03-31,102,Ferrari,#DC0000,F,3,329.2,Sakhir,Race finished behind SC,Charles Leclerc,102,76,77,65,90,11.57,Clouds,Overcast Clouds,04n,26.0325,50.5106,Sakhir,Bahrain,2,1,1
43,2019,2019-04-14,103,ToroRosso,#469BFF,F,10,338.4,Shanghai,null,Alexander Albon,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,0,1
35,2019,2019-04-14,103,AlfaRomeo,#9B0000,F,15,327.3,Shanghai,null,Antonio Giovinazzi,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,1,0
45,2019,2019-04-14,103,Williams,#192c4e,F,17,317.1,Shanghai,null,Robert Kubica,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,0,2
44,2019,2019-04-14,103,Williams,#192c4e,F,16,323.7,Shanghai,null,George Russell,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,2,0
36,2019,2019-04-14,103,RacingPoint,#F596C8,F,12,331,Shanghai,null,Lance Stroll,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,1,0
42,2019,2019-04-14,103,McLaren,#FF8700,DNF,18,330,Shanghai,null,Lando Norris,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,1,3
25,2019,2019-04-14,103,McLaren,#FF8700,F,14,325.4,Shanghai,null,Carlos Sainz Jnr,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,0,2
11,2019,2019-04-14,103,AlfaRomeo,#9B0000,F,9,332.5,Shanghai,null,Kimi Raikkonen,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,1,1
16,2019,2019-04-14,103,RacingPoint,#F596C8,F,8,320.4,Shanghai,null,Sergio Perez,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,1,1
8,2019,2019-04-14,103,ToroRosso,#469BFF,DNF,19,334,Shanghai,null,Daniil Kvyat,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,1,1
22,2019,2019-04-14,103,HaasF1Team,#F0D787,F,11,327.6,Shanghai,null,Romain Grosjean,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,2,4
4,2019,2019-04-14,103,HaasF1Team,#F0D787,F,13,337.5,Shanghai,null,Kevin Magnussen,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,1,0
7,2019,2019-04-14,103,Renault,#FFF500,DNF,20,336.6,Shanghai,null,Nico Hulkenberg,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,1,0
2,2019,2019-04-14,103,Renault,#FFF500,F,7,300.9,Shanghai,null,Daniel Ricciardo,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,1,3
38,2019,2019-04-14,103,RedBull,#1E41FF,F,6,322.6,Shanghai,null,Pierre Gasly,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,0,1
27,2019,2019-04-14,103,RedBull,#1E41FF,F,4,326.6,Shanghai,null,Max Verstappen,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,1,1
40,2019,2019-04-14,103,Ferrari,#DC0000,F,5,325.6,Shanghai,null,Charles Leclerc,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,1,1
12,2019,2019-04-14,103,Ferrari,#DC0000,F,3,328,Shanghai,null,Sebastian Vettel,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,0,2
1,2019,2019-04-14,103,Mercedes,#00D2BE,F,1,321.3,Shanghai,null,Lewis Hamilton,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,0,0
15,2019,2019-04-14,103,Mercedes,#00D2BE,F,2,331.4,Shanghai,null,Valtteri Bottas,103,71,69,37,0,7,Rain,Heavy Intensity Rain,10d,31.3389,121.22,Shanghai,China,3,1,0
38,2019,2019-04-28,104,RedBull,#1E41FF,DNF,17,330.1,Baku,null,Pierre Gasly,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,0,1
45,2019,2019-04-28,104,Williams,#192c4e,F,16,318.9,Baku,null,Robert Kubica,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,0,2
11,2019,2019-04-28,104,AlfaRomeo,#9B0000,F,10,327,Baku,null,Kimi Raikkonen,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,1,1
35,2019,2019-04-28,104,AlfaRomeo,#9B0000,F,12,327.6,Baku,null,Antonio Giovinazzi,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,1,0
44,2019,2019-04-28,104,Williams,#192c4e,F,15,320,Baku,null,George Russell,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,2,0
7,2019,2019-04-28,104,Renault,#FFF500,F,14,324.8,Baku,null,Nico Hulkenberg,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,1,0
22,2019,2019-04-28,104,HaasF1Team,#F0D787,DNF,18,324.7,Baku,null,Romain Grosjean,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,2,4
36,2019,2019-04-28,104,RacingPoint,#F596C8,F,9,331,Baku,null,Lance Stroll,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,1,0
4,2019,2019-04-28,104,HaasF1Team,#F0D787,F,13,327.3,Baku,null,Kevin Magnussen,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,1,0
43,2019,2019-04-28,104,ToroRosso,#469BFF,F,11,327.9,Baku,null,Alexander Albon,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,0,1
2,2019,2019-04-28,104,Renault,#FFF500,DNF,20,322.7,Baku,null,Daniel Ricciardo,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,1,3
25,2019,2019-04-28,104,McLaren,#FF8700,F,7,325.4,Baku,null,Carlos Sainz Jnr,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,0,2
40,2019,2019-04-28,104,Ferrari,#DC0000,F,5,325.8,Baku,null,Charles Leclerc,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,1,1
42,2019,2019-04-28,104,McLaren,#FF8700,F,8,321.6,Baku,null,Lando Norris,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,1,3
8,2019,2019-04-28,104,ToroRosso,#469BFF,DNF,19,327.6,Baku,null,Daniil Kvyat,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,1,1
16,2019,2019-04-28,104,RacingPoint,#F596C8,F,6,324.4,Baku,null,Sergio Perez,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,1,1
27,2019,2019-04-28,104,RedBull,#1E41FF,F,4,329.2,Baku,null,Max Verstappen,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,1,1
12,2019,2019-04-28,104,Ferrari,#DC0000,F,3,320.7,Baku,null,Sebastian Vettel,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,0,2
1,2019,2019-04-28,104,Mercedes,#00D2BE,F,2,322.6,Baku,null,Lewis Hamilton,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,0,0
15,2019,2019-04-28,104,Mercedes,#00D2BE,F,1,322.1,Baku,null,Valtteri Bottas,104,60,58,46,0,8.8,Clear,Clear Sky,01d,40.3725,49.8533,Baku,Azerbaijan,4,1,0
7,2019,2019-05-12,105,Renault,#FFF500,F,13,333.8,Catalunya,null,Nico Hulkenberg,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,0
44,2019,2019-05-12,105,Williams,#192c4e,F,17,325.8,Catalunya,null,George Russell,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,2,0
35,2019,2019-05-12,105,AlfaRomeo,#9B0000,F,16,335.6,Catalunya,null,Antonio Giovinazzi,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,0
45,2019,2019-05-12,105,Williams,#192c4e,F,18,332.2,Catalunya,null,Robert Kubica,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,0,2
36,2019,2019-05-12,105,RacingPoint,#F596C8,DNF,19,329.7,Catalunya,null,Lance Stroll,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,0
16,2019,2019-05-12,105,RacingPoint,#F596C8,F,15,322.7,Catalunya,null,Sergio Perez,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,1
11,2019,2019-05-12,105,AlfaRomeo,#9B0000,F,14,337.7,Catalunya,null,Kimi Raikkonen,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,1
2,2019,2019-05-12,105,Renault,#FFF500,F,12,338.2,Catalunya,null,Daniel Ricciardo,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,3
25,2019,2019-05-12,105,McLaren,#FF8700,F,8,334.1,Catalunya,null,Carlos Sainz Jnr,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,0,2
43,2019,2019-05-12,105,ToroRosso,#469BFF,F,11,338.1,Catalunya,null,Alexander Albon,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,0,1
42,2019,2019-05-12,105,McLaren,#FF8700,DNF,20,338.2,Catalunya,null,Lando Norris,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,3
8,2019,2019-05-12,105,ToroRosso,#469BFF,F,9,337.3,Catalunya,null,Daniil Kvyat,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,1
4,2019,2019-05-12,105,HaasF1Team,#F0D787,F,7,330.8,Catalunya,null,Kevin Magnussen,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,0
22,2019,2019-05-12,105,HaasF1Team,#F0D787,F,10,326.2,Catalunya,null,Romain Grosjean,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,2,4
38,2019,2019-05-12,105,RedBull,#1E41FF,F,6,318.1,Catalunya,null,Pierre Gasly,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,0,1
40,2019,2019-05-12,105,Ferrari,#DC0000,F,5,336.1,Catalunya,null,Charles Leclerc,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,1
27,2019,2019-05-12,105,RedBull,#1E41FF,F,3,321,Catalunya,null,Max Verstappen,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,1
12,2019,2019-05-12,105,Ferrari,#DC0000,F,4,338.1,Catalunya,null,Sebastian Vettel,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,0,2
1,2019,2019-05-12,105,Mercedes,#00D2BE,F,1,329.1,Catalunya,null,Lewis Hamilton,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,0,0
15,2019,2019-05-12,105,Mercedes,#00D2BE,F,2,329.6,Catalunya,null,Valtteri Bottas,105,66,65,58,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,0
45,2019,2019-05-26,106,Williams,#192c4e,F,18,288,MonteCarlo,null,Robert Kubica,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,2
44,2019,2019-05-26,106,Williams,#192c4e,F,15,284.4,MonteCarlo,null,George Russell,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,2,0
35,2019,2019-05-26,106,AlfaRomeo,#9B0000,F,19,290.1,MonteCarlo,null,Antonio Giovinazzi,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,0
36,2019,2019-05-26,106,RacingPoint,#F596C8,F,16,291,MonteCarlo,null,Lance Stroll,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,0
16,2019,2019-05-26,106,RacingPoint,#F596C8,F,13,291.9,MonteCarlo,null,Sergio Perez,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,1
40,2019,2019-05-26,106,Ferrari,#DC0000,DNF,20,290.4,MonteCarlo,null,Charles Leclerc,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,1
11,2019,2019-05-26,106,AlfaRomeo,#9B0000,F,17,287.6,MonteCarlo,null,Kimi Raikkonen,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,1
22,2019,2019-05-26,106,HaasF1Team,#F0D787,F,10,282.8,MonteCarlo,null,Romain Grosjean,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,2,4
42,2019,2019-05-26,106,McLaren,#FF8700,F,11,289,MonteCarlo,null,Lando Norris,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,3
7,2019,2019-05-26,106,Renault,#FFF500,F,14,285.1,MonteCarlo,null,Nico Hulkenberg,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,0
43,2019,2019-05-26,106,ToroRosso,#469BFF,F,8,288.6,MonteCarlo,null,Alexander Albon,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,1
25,2019,2019-05-26,106,McLaren,#FF8700,F,6,287.9,MonteCarlo,null,Carlos Sainz Jnr,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,2
38,2019,2019-05-26,106,RedBull,#1E41FF,F,5,280,MonteCarlo,null,Pierre Gasly,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,1
