,season,date,race_id,location,circuitName,weather,name,team,enginemanufacturer,status,"accidents per driver, per season","failures per driver, per season"
582,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Daniel Ricciardo,RedBull,Renault,F,0.0,0.0
583,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Nico Rosberg,Mercedes,Mercedes,F,1.0,0.0
584,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Kevin Magnussen,Renault,Renault,F,2.0,2.0
585,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Fernando Alonso,McLaren,Honda,DNF,1.0,2.0
586,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Nico Hulkenberg,ForceIndia,Mercedes,F,2.0,2.0
587,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Daniil Kvyat,RedBull,Renault,DNF,1.0,5.0
588,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Felipe Massa,Williams,Mercedes,F,0.0,2.0
589,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Jenson Button,McLaren,Honda,F,1.0,5.0
590,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Kimi Raikkonen,Ferrari,Ferrari,F,1.0,2.0
591,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Sebastian Vettel,Ferrari,Ferrari,F,2.0,1.0
592,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Valtteri Bottas,Williams,Mercedes,F,0.0,2.0
593,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Sergio Perez,ForceIndia,Mercedes,F,0.0,0.0
594,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Marcus Ericsson,Sauber,Ferrari,F,1.0,3.0
595,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Esteban Gutierrez,HaasF1Team,Ferrari,F,1.0,3.0
596,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Romain Grosjean,HaasF1Team,Ferrari,F,0.0,3.0
597,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Carlos Sainz Jnr,ToroRosso,Ferrari,DNF,0.0,4.0
598,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Felipe Nasr,Sauber,Ferrari,F,2.0,2.0
599,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Max Verstappen,ToroRosso,Ferrari,F,1.0,2.0
600,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Jolyon Palmer,Renault,Renault,F,2.0,2.0
601,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Pascal Wehrlein,ManorMarussia,Mercedes,DNF,3.0,2.0
602,2016,2016-06-19,46,Baku,Baku City Circuit,partly cloudy 31.5°c  (88.5°f) air temperature 42.0°c  (107.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the southeast 25°c dry sunny,Rio Haryanto,ManorMarussia,Mercedes,F,2.0,1.0
603,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Lewis Hamilton,Mercedes,Mercedes,F,1.0,1.0
604,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Daniel Ricciardo,RedBull,Renault,F,0.0,0.0
605,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Nico Rosberg,Mercedes,Mercedes,F,1.0,0.0
606,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Kevin Magnussen,Renault,Renault,DNF,2.0,2.0
607,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Fernando Alonso,McLaren,Honda,F,1.0,2.0
608,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Nico Hulkenberg,ForceIndia,Mercedes,F,2.0,2.0
609,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Daniil Kvyat,RedBull,Renault,F,1.0,5.0
610,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Felipe Massa,Williams,Mercedes,F,0.0,2.0
611,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Jenson Button,McLaren,Honda,F,1.0,5.0
612,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Kimi Raikkonen,Ferrari,Ferrari,F,1.0,2.0
613,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Sebastian Vettel,Ferrari,Ferrari,F,2.0,1.0
614,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Valtteri Bottas,Williams,Mercedes,F,0.0,2.0
615,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Sergio Perez,ForceIndia,Mercedes,F,0.0,0.0
616,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Marcus Ericsson,Sauber,Ferrari,DNF,1.0,3.0
617,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Esteban Gutierrez,HaasF1Team,Ferrari,F,1.0,3.0
618,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Romain Grosjean,HaasF1Team,Ferrari,DNF,0.0,3.0
619,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Carlos Sainz Jnr,ToroRosso,Ferrari,F,0.0,4.0
620,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Felipe Nasr,Sauber,Ferrari,F,2.0,2.0
621,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Max Verstappen,ToroRosso,Ferrari,F,1.0,2.0
622,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Jolyon Palmer,Renault,Renault,DNF,2.0,2.0
623,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Pascal Wehrlein,ManorMarussia,Mercedes,DNF,3.0,2.0
624,2016,2016-07-10,48,Silverstone,Silverstone Circuit,"wet at start, dry  later  15°c wet dry overcast",Rio Haryanto,ManorMarussia,Mercedes,DNF,2.0,1.0
625,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Lewis Hamilton,Mercedes,Mercedes,F,1.0,1.0
626,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Daniel Ricciardo,RedBull,Renault,F,0.0,0.0
627,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Nico Rosberg,Mercedes,Mercedes,F,1.0,0.0
628,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Kevin Magnussen,Renault,Renault,F,2.0,2.0
629,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Fernando Alonso,McLaren,Honda,F,1.0,2.0
630,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Nico Hulkenberg,ForceIndia,Mercedes,F,2.0,2.0
631,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Daniil Kvyat,RedBull,Renault,F,1.0,5.0
632,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Felipe Massa,Williams,Mercedes,F,0.0,2.0
633,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Jenson Button,McLaren,Honda,DNF,1.0,5.0
634,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Kimi Raikkonen,Ferrari,Ferrari,F,1.0,2.0
635,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Sebastian Vettel,Ferrari,Ferrari,F,2.0,1.0
636,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Valtteri Bottas,Williams,Mercedes,F,0.0,2.0
637,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Sergio Perez,ForceIndia,Mercedes,F,0.0,0.0
638,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Marcus Ericsson,Sauber,Ferrari,F,1.0,3.0
639,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Esteban Gutierrez,HaasF1Team,Ferrari,F,1.0,3.0
640,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Romain Grosjean,HaasF1Team,Ferrari,F,0.0,3.0
641,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Carlos Sainz Jnr,ToroRosso,Ferrari,F,0.0,4.0
642,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Felipe Nasr,Sauber,Ferrari,F,2.0,2.0
643,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Max Verstappen,ToroRosso,Ferrari,F,1.0,2.0
644,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Jolyon Palmer,Renault,Renault,F,2.0,2.0
645,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Pascal Wehrlein,ManorMarussia,Mercedes,F,3.0,2.0
646,2016,2016-07-24,49,Budapest,Hungaroring,sunny  25°c dry sunny,Rio Haryanto,ManorMarussia,Mercedes,F,2.0,1.0
647,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Lewis Hamilton,Mercedes,Mercedes,F,1.0,1.0
648,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Daniel Ricciardo,RedBull,Renault,F,0.0,0.0
649,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Nico Rosberg,Mercedes,Mercedes,F,1.0,0.0
650,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Kevin Magnussen,Renault,Renault,F,2.0,2.0
651,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Fernando Alonso,McLaren,Honda,F,1.0,2.0
652,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Nico Hulkenberg,ForceIndia,Mercedes,F,2.0,2.0
653,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Daniil Kvyat,RedBull,Renault,F,1.0,5.0
654,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Felipe Massa,Williams,Mercedes,DNF,0.0,2.0
655,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Jenson Button,McLaren,Honda,F,1.0,5.0
656,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Kimi Raikkonen,Ferrari,Ferrari,F,1.0,2.0
657,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Sebastian Vettel,Ferrari,Ferrari,F,2.0,1.0
658,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Valtteri Bottas,Williams,Mercedes,F,0.0,2.0
659,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Sergio Perez,ForceIndia,Mercedes,F,0.0,0.0
660,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Marcus Ericsson,Sauber,Ferrari,F,1.0,3.0
661,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Esteban Gutierrez,HaasF1Team,Ferrari,F,1.0,3.0
662,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Romain Grosjean,HaasF1Team,Ferrari,F,0.0,3.0
663,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Carlos Sainz Jnr,ToroRosso,Ferrari,F,0.0,4.0
664,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Felipe Nasr,Sauber,Ferrari,DNF,2.0,2.0
665,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Max Verstappen,ToroRosso,Ferrari,F,1.0,2.0
666,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Jolyon Palmer,Renault,Renault,F,2.0,2.0
667,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Pascal Wehrlein,ManorMarussia,Mercedes,F,3.0,2.0
668,2016,2016-07-31,50,Hockenheim,Hockenheimring,partially cloudy  and dry  ,Rio Haryanto,ManorMarussia,Mercedes,F,2.0,1.0
669,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Lewis Hamilton,Mercedes,Mercedes,F,1.0,1.0
670,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Daniel Ricciardo,RedBull,Renault,F,0.0,0.0
671,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Nico Rosberg,Mercedes,Mercedes,F,1.0,0.0
672,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Kevin Magnussen,Renault,Renault,DNF,2.0,2.0
673,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Fernando Alonso,McLaren,Honda,F,1.0,2.0
674,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Nico Hulkenberg,ForceIndia,Mercedes,F,2.0,2.0
675,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Daniil Kvyat,RedBull,Renault,F,1.0,5.0
676,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Felipe Massa,Williams,Mercedes,F,0.0,2.0
677,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Jenson Button,McLaren,Honda,DNF,1.0,5.0
678,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Kimi Raikkonen,Ferrari,Ferrari,F,1.0,2.0
679,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Sebastian Vettel,Ferrari,Ferrari,F,2.0,1.0
680,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Valtteri Bottas,Williams,Mercedes,F,0.0,2.0
681,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Sergio Perez,ForceIndia,Mercedes,F,0.0,0.0
682,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Marcus Ericsson,Sauber,Ferrari,DNF,1.0,3.0
683,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Esteban Gutierrez,HaasF1Team,Ferrari,F,1.0,3.0
684,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Romain Grosjean,HaasF1Team,Ferrari,F,0.0,3.0
685,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Carlos Sainz Jnr,ToroRosso,Ferrari,DNF,0.0,4.0
686,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Felipe Nasr,Sauber,Ferrari,F,2.0,2.0
687,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Max Verstappen,ToroRosso,Ferrari,F,1.0,2.0
688,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Jolyon Palmer,Renault,Renault,F,2.0,2.0
689,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Pascal Wehrlein,ManorMarussia,Mercedes,DNF,3.0,2.0
690,2016,2016-08-28,51,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  25°c dry clear,Esteban Ocon,ManorMarussia,Mercedes,F,0.0,0.0
691,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Lewis Hamilton,Mercedes,Mercedes,F,1.0,1.0
692,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Daniel Ricciardo,RedBull,Renault,F,0.0,0.0
693,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Nico Rosberg,Mercedes,Mercedes,F,1.0,0.0
694,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Kevin Magnussen,Renault,Renault,F,2.0,2.0
695,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Fernando Alonso,McLaren,Honda,F,1.0,2.0
696,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Nico Hulkenberg,ForceIndia,Mercedes,F,2.0,2.0
697,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Daniil Kvyat,RedBull,Renault,DNF,1.0,5.0
698,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Felipe Massa,Williams,Mercedes,F,0.0,2.0
699,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Jenson Button,McLaren,Honda,F,1.0,5.0
700,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Kimi Raikkonen,Ferrari,Ferrari,F,1.0,2.0
701,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Sebastian Vettel,Ferrari,Ferrari,F,2.0,1.0
702,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Valtteri Bottas,Williams,Mercedes,F,0.0,2.0
703,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Sergio Perez,ForceIndia,Mercedes,F,0.0,0.0
704,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Marcus Ericsson,Sauber,Ferrari,F,1.0,3.0
705,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Esteban Gutierrez,HaasF1Team,Ferrari,F,1.0,3.0
706,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Romain Grosjean,HaasF1Team,Ferrari,F,0.0,3.0
707,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Carlos Sainz Jnr,ToroRosso,Ferrari,F,0.0,4.0
708,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Felipe Nasr,Sauber,Ferrari,DNF,2.0,2.0
709,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Max Verstappen,ToroRosso,Ferrari,F,1.0,2.0
710,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Jolyon Palmer,Renault,Renault,DNF,2.0,2.0
711,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Pascal Wehrlein,ManorMarussia,Mercedes,DNF,3.0,2.0
712,2016,2016-09-04,52,Monza,Autodromo Nazionale di Monza,"sunny , warm 29°c dry clear",Esteban Ocon,ManorMarussia,Mercedes,F,0.0,0.0
713,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Lewis Hamilton,Mercedes,Mercedes,F,1.0,1.0
714,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Daniel Ricciardo,RedBull,Renault,F,0.0,0.0
715,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Nico Rosberg,Mercedes,Mercedes,F,1.0,0.0
716,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Kevin Magnussen,Renault,Renault,F,2.0,2.0
717,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Fernando Alonso,McLaren,Honda,F,1.0,2.0
718,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Nico Hulkenberg,ForceIndia,Mercedes,F,2.0,2.0
719,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Daniil Kvyat,RedBull,Renault,F,1.0,5.0
720,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Felipe Massa,Williams,Mercedes,F,0.0,2.0
721,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Jenson Button,McLaren,Honda,F,1.0,5.0
722,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Kimi Raikkonen,Ferrari,Ferrari,F,1.0,2.0
723,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Sebastian Vettel,Ferrari,Ferrari,F,2.0,1.0
724,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Valtteri Bottas,Williams,Mercedes,F,0.0,2.0
725,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Sergio Perez,ForceIndia,Mercedes,F,0.0,0.0
726,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Marcus Ericsson,Sauber,Ferrari,F,1.0,3.0
727,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Esteban Gutierrez,HaasF1Team,Ferrari,F,1.0,3.0
728,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Romain Grosjean,HaasF1Team,Ferrari,F,0.0,3.0
729,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Carlos Sainz Jnr,ToroRosso,Ferrari,F,0.0,4.0
730,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Felipe Nasr,Sauber,Ferrari,F,2.0,2.0
731,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Max Verstappen,ToroRosso,Ferrari,F,1.0,2.0
732,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Jolyon Palmer,Renault,Renault,F,2.0,2.0
733,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Pascal Wehrlein,ManorMarussia,Mercedes,F,3.0,2.0
734,2016,2016-10-09,55,Suzuka,Suzuka Circuit,cloudy  19°c dry,Esteban Ocon,ManorMarussia,Mercedes,F,0.0,0.0
735,2016,2016-10-23,56,Austin,Circuit of the Americas,sunny  and hot with temperatures reaching up to 84°f  (29°c)  wind speeds approaching speeds of 9.2 miles per hour  (14.8km/h) 19°c dry,Lewis Hamilton,Mercedes,Mercedes,F,1.0,1.0
736,2016,2016-10-23,56,Austin,Circuit of the Americas,sunny  and hot with temperatures reaching up to 84°f  (29°c)  wind speeds approaching speeds of 9.2 miles per hour  (14.8km/h) 19°c dry,Daniel Ricciardo,RedBull,Renault,F,0.0,0.0
737,2016,2016-10-23,56,Austin,Circuit of the Americas,sunny  and hot with temperatures reaching up to 84°f  (29°c)  wind speeds approaching speeds of 9.2 miles per hour  (14.8km/h) 19°c dry,Nico Rosberg,Mercedes,Mercedes,F,1.0,0.0
738,2016,2016-10-23,56,Austin,Circuit of the Americas,sunny  and hot with temperatures reaching up to 84°f  (29°c)  wind speeds approaching speeds of 9.2 miles per hour  (14.8km/h) 19°c dry,Kevin Magnussen,Renault,Renault,F,2.0,2.0
739,2016,2016-10-23,56,Austin,Circuit of the Americas,sunny  and hot with temperatures reaching up to 84°f  (29°c)  wind speeds approaching speeds of 9.2 miles per hour  (14.8km/h) 19°c dry,Fernando Alonso,McLaren,Honda,F,1.0,2.0
740,2016,2016-10-23,56,Austin,Circuit of the Americas,sunny  and hot with temperatures reaching up to 84°f  (29°c)  wind speeds approaching speeds of 9.2 miles per hour  (14.8km/h) 19°c dry,Nico Hulkenberg,ForceIndia,Mercedes,DNF,2.0,2.0
741,2016,2016-10-23,56,Austin,Circuit of the Americas,sunny  and hot with temperatures reaching up to 84°f  (29°c)  wind speeds approaching speeds of 9.2 miles per hour  (14.8km/h) 19°c dry,Daniil Kvyat,RedBull,Renault,F,1.0,5.0
