season,date,race_id,location,driver_id,name,team,enginemanufacturer,resultposition,gridposition,status,completedlaps,comment,nolaps,tracklength
2016,2016-04-17,41,Shanghai,27,Max Verstappen,ToroRosso,Ferrari,8,9,F,56,,56,5451
2016,2016-05-01,42,Sochi,27,Max Verstappen,ToroRosso,Ferrari,19,9,DNF,33,SC followed directly on VSC,53,5848
2016,2016-05-15,43,Catalunya,27,Max Verstappen,ToroRosso,Ferrari,1,4,F,66,,66,4655
2016,2016-05-29,44,MonteCarlo,27,Max Verstappen,ToroRosso,Ferrari,18,22,DNF,34,Start behind SC because of rain,78,3337
2016,2016-06-12,45,Montreal,27,Max Verstappen,ToroRosso,Ferrari,4,5,F,70,,70,4361
2016,2016-06-19,46,Baku,27,Max Verstappen,ToroRosso,Ferrari,8,9,F,51,,51,6003
2016,2016-07-03,47,Spielberg,27,Max Verstappen,ToroRosso,Ferrari,2,8,F,71,SC through pit lane,71,4318
2016,2016-07-10,48,Silverstone,27,Max Verstappen,ToroRosso,Ferrari,2,3,F,52,Start behind SC because of rain,52,5891
2016,2016-07-24,49,Budapest,27,Max Verstappen,ToroRosso,Ferrari,5,4,F,70,,70,4381
2016,2016-07-31,50,Hockenheim,27,Max Verstappen,ToroRosso,Ferrari,3,4,F,67,,67,4574
2016,2016-08-28,51,Spa,27,Max Verstappen,ToroRosso,Ferrari,11,2,F,44,"SC, then red flag, restart behind SC",44,7004
2016,2016-09-04,52,Monza,27,Max Verstappen,ToroRosso,Ferrari,7,7,F,53,,53,5793
2016,2016-09-18,53,Singapore,27,Max Verstappen,ToroRosso,Ferrari,6,4,F,61,SC through pit lane,61,5063
2016,2016-10-02,54,KualaLumpur,27,Max Verstappen,ToroRosso,Ferrari,2,3,F,56,,56,5543
2016,2016-10-09,55,Suzuka,27,Max Verstappen,ToroRosso,Ferrari,2,3,F,53,,53,5807
2016,2016-10-23,56,Austin,27,Max Verstappen,ToroRosso,Ferrari,20,4,DNF,28,,56,5513
2016,2016-10-30,57,MexicoCity,27,Max Verstappen,ToroRosso,Ferrari,4,3,F,71,SC followed directly on VSC,71,4304
2016,2016-11-13,58,SaoPaulo,27,Max Verstappen,ToroRosso,Ferrari,3,4,F,71,"Wet race, start behind SC because of rain, red flag in lap 20/21, restart behind SC, red flag in lap 28/29",71,4309
2016,2016-11-27,59,YasMarina,27,Max Verstappen,ToroRosso,Ferrari,4,6,F,55,,55,5554
2016,2016-03-20,39,Melbourne,30,Jolyon Palmer,Renault,Renault,11,13,F,57,"SC, then red flag, restart behind SC",57,5303
2016,2016-04-03,40,Sakhir,30,Jolyon Palmer,Renault,Renault,22,19,DNF,0,,57,5412
2016,2016-04-17,41,Shanghai,30,Jolyon Palmer,Renault,Renault,22,19,F,55,,56,5451
2016,2016-05-01,42,Sochi,30,Jolyon Palmer,Renault,Renault,13,18,F,52,SC followed directly on VSC,53,5848
2016,2016-05-15,43,Catalunya,30,Jolyon Palmer,Renault,Renault,13,17,F,65,,66,4655
2016,2016-05-29,44,MonteCarlo,30,Jolyon Palmer,Renault,Renault,22,18,DNF,7,Start behind SC because of rain,78,3337
2016,2016-06-12,45,Montreal,30,Jolyon Palmer,Renault,Renault,21,16,DNF,16,,70,4361
2016,2016-06-19,46,Baku,30,Jolyon Palmer,Renault,Renault,15,21,F,50,,51,6003
2016,2016-07-03,47,Spielberg,30,Jolyon Palmer,Renault,Renault,12,19,F,70,SC through pit lane,71,4318
2016,2016-07-10,48,Silverstone,30,Jolyon Palmer,Renault,Renault,18,18,DNF,37,Start behind SC because of rain,52,5891
2016,2016-07-24,49,Budapest,30,Jolyon Palmer,Renault,Renault,12,17,F,69,,70,4381
2016,2016-07-31,50,Hockenheim,30,Jolyon Palmer,Renault,Renault,19,14,F,65,,67,4574
2016,2016-08-28,51,Spa,30,Jolyon Palmer,Renault,Renault,15,13,F,44,"SC, then red flag, restart behind SC",44,7004
2016,2016-09-04,52,Monza,30,Jolyon Palmer,Renault,Renault,21,20,DNF,7,,53,5793
2016,2016-09-18,53,Singapore,30,Jolyon Palmer,Renault,Renault,15,18,F,60,SC through pit lane,61,5063
2016,2016-10-02,54,KualaLumpur,30,Jolyon Palmer,Renault,Renault,10,19,F,56,,56,5543
2016,2016-10-09,55,Suzuka,30,Jolyon Palmer,Renault,Renault,12,16,F,52,,53,5807
2016,2016-10-23,56,Austin,30,Jolyon Palmer,Renault,Renault,13,15,F,55,,56,5513
2016,2016-10-30,57,MexicoCity,30,Jolyon Palmer,Renault,Renault,14,21,F,70,SC followed directly on VSC,71,4304
2016,2016-11-13,58,SaoPaulo,30,Jolyon Palmer,Renault,Renault,19,16,DNF,20,"Wet race, start behind SC because of rain, red flag in lap 20/21, restart behind SC, red flag in lap 28/29",71,4309
2016,2016-11-27,59,YasMarina,30,Jolyon Palmer,Renault,Renault,17,15,F,54,,55,5554
2016,2016-03-20,39,Melbourne,31,Pascal Wehrlein,ManorMarussia,Mercedes,16,21,F,56,"SC, then red flag, restart behind SC",57,5303
2016,2016-04-03,40,Sakhir,31,Pascal Wehrlein,ManorMarussia,Mercedes,13,16,F,56,,57,5412
2016,2016-04-17,41,Shanghai,31,Pascal Wehrlein,ManorMarussia,Mercedes,18,21,F,55,,56,5451
2016,2016-05-01,42,Sochi,31,Pascal Wehrlein,ManorMarussia,Mercedes,18,20,F,51,SC followed directly on VSC,53,5848
2016,2016-05-15,43,Catalunya,31,Pascal Wehrlein,ManorMarussia,Mercedes,16,21,F,65,,66,4655
2016,2016-05-29,44,MonteCarlo,31,Pascal Wehrlein,ManorMarussia,Mercedes,14,20,F,76,Start behind SC because of rain,78,3337
2016,2016-06-12,45,Montreal,31,Pascal Wehrlein,ManorMarussia,Mercedes,17,17,F,68,,70,4361
2016,2016-06-19,46,Baku,31,Pascal Wehrlein,ManorMarussia,Mercedes,20,17,DNF,39,,51,6003
2016,2016-07-03,47,Spielberg,31,Pascal Wehrlein,ManorMarussia,Mercedes,10,12,F,70,SC through pit lane,71,4318
2016,2016-07-10,48,Silverstone,31,Pascal Wehrlein,ManorMarussia,Mercedes,22,20,DNF,6,Start behind SC because of rain,52,5891
2016,2016-07-24,49,Budapest,31,Pascal Wehrlein,ManorMarussia,Mercedes,19,20,F,68,,70,4381
2016,2016-07-31,50,Hockenheim,31,Pascal Wehrlein,ManorMarussia,Mercedes,17,17,F,65,,67,4574
2016,2016-08-28,51,Spa,31,Pascal Wehrlein,ManorMarussia,Mercedes,22,15,DNF,0,"SC, then red flag, restart behind SC",44,7004
2016,2016-09-04,52,Monza,31,Pascal Wehrlein,ManorMarussia,Mercedes,20,13,DNF,26,,53,5793
2016,2016-09-18,53,Singapore,31,Pascal Wehrlein,ManorMarussia,Mercedes,16,19,F,60,SC through pit lane,61,5063
2016,2016-10-02,54,KualaLumpur,31,Pascal Wehrlein,ManorMarussia,Mercedes,15,21,F,55,,56,5543
2016,2016-10-09,55,Suzuka,31,Pascal Wehrlein,ManorMarussia,Mercedes,22,21,F,52,,53,5807
2016,2016-10-23,56,Austin,31,Pascal Wehrlein,ManorMarussia,Mercedes,17,20,F,55,,56,5513
2016,2016-10-30,57,MexicoCity,31,Pascal Wehrlein,ManorMarussia,Mercedes,22,16,DNF,0,SC followed directly on VSC,71,4304
2016,2016-11-13,58,SaoPaulo,31,Pascal Wehrlein,ManorMarussia,Mercedes,15,19,F,71,"Wet race, start behind SC because of rain, red flag in lap 20/21, restart behind SC, red flag in lap 28/29",71,4309
2016,2016-11-27,59,YasMarina,31,Pascal Wehrlein,ManorMarussia,Mercedes,14,16,F,54,,55,5554
2016,2016-03-20,39,Melbourne,32,Rio Haryanto,ManorMarussia,Mercedes,19,22,DNF,17,"SC, then red flag, restart behind SC",57,5303
2016,2016-04-03,40,Sakhir,32,Rio Haryanto,ManorMarussia,Mercedes,17,20,F,56,,57,5412
2016,2016-04-17,41,Shanghai,32,Rio Haryanto,ManorMarussia,Mercedes,21,20,F,55,,56,5451
2016,2016-05-01,42,Sochi,32,Rio Haryanto,ManorMarussia,Mercedes,22,21,DNF,0,SC followed directly on VSC,53,5848
2016,2016-05-15,43,Catalunya,32,Rio Haryanto,ManorMarussia,Mercedes,17,22,F,65,,66,4655
2016,2016-05-29,44,MonteCarlo,32,Rio Haryanto,ManorMarussia,Mercedes,15,19,F,74,Start behind SC because of rain,78,3337
2016,2016-06-12,45,Montreal,32,Rio Haryanto,ManorMarussia,Mercedes,19,19,F,68,,70,4361
2016,2016-06-19,46,Baku,32,Rio Haryanto,ManorMarussia,Mercedes,18,16,F,49,,51,6003
2016,2016-07-03,47,Spielberg,32,Rio Haryanto,ManorMarussia,Mercedes,16,20,F,70,SC through pit lane,71,4318
2016,2016-07-10,48,Silverstone,32,Rio Haryanto,ManorMarussia,Mercedes,19,19,DNF,24,Start behind SC because of rain,52,5891
2016,2016-07-24,49,Budapest,32,Rio Haryanto,ManorMarussia,Mercedes,21,21,F,68,,70,4381
2016,2016-07-31,50,Hockenheim,32,Rio Haryanto,ManorMarussia,Mercedes,20,19,F,65,,67,4574
2016,2016-04-03,40,Sakhir,33,Stoffel Vandoorne,McLaren,Honda,10,12,F,56,,57,5412
2016,2016-08-28,51,Spa,34,Esteban Ocon,ManorMarussia,Mercedes,16,17,F,43,"SC, then red flag, restart behind SC",44,7004
2016,2016-09-04,52,Monza,34,Esteban Ocon,ManorMarussia,Mercedes,18,22,F,51,,53,5793
2016,2016-09-18,53,Singapore,34,Esteban Ocon,ManorMarussia,Mercedes,18,21,F,59,SC through pit lane,61,5063
2016,2016-10-02,54,KualaLumpur,34,Esteban Ocon,ManorMarussia,Mercedes,16,20,F,55,,56,5543
2016,2016-10-09,55,Suzuka,34,Esteban Ocon,ManorMarussia,Mercedes,21,20,F,52,,53,5807
2016,2016-10-23,56,Austin,34,Esteban Ocon,ManorMarussia,Mercedes,18,22,F,54,,56,5513
2016,2016-10-30,57,MexicoCity,34,Esteban Ocon,ManorMarussia,Mercedes,21,20,F,69,SC followed directly on VSC,71,4304
2016,2016-11-13,58,SaoPaulo,34,Esteban Ocon,ManorMarussia,Mercedes,12,22,F,71,"Wet race, start behind SC because of rain, red flag in lap 20/21, restart behind SC, red flag in lap 28/29",71,4309
2016,2016-11-27,59,YasMarina,34,Esteban Ocon,ManorMarussia,Mercedes,13,20,F,54,,55,5554
2017,2017-03-26,60,Melbourne,1,Lewis Hamilton,Mercedes,Mercedes,2,1,F,57,,57,5303
2017,2017-04-09,61,Shanghai,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,56,"Slightly wet in the beginning, SC through pit lane",56,5451
2017,2017-04-16,62,Sakhir,1,Lewis Hamilton,Mercedes,Mercedes,2,2,F,57,,57,5412
2017,2017-04-30,63,Sochi,1,Lewis Hamilton,Mercedes,Mercedes,4,4,F,52,,52,5848
2017,2017-05-14,64,Catalunya,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,66,,66,4655
2017,2017-05-28,65,MonteCarlo,1,Lewis Hamilton,Mercedes,Mercedes,7,13,F,78,,78,3337
2017,2017-06-11,66,Montreal,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,70,,70,4361
2017,2017-06-25,67,Baku,1,Lewis Hamilton,Mercedes,Mercedes,5,1,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-07-09,68,Spielberg,1,Lewis Hamilton,Mercedes,Mercedes,4,8,F,71,,71,4318
2017,2017-07-16,69,Silverstone,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,51,,51,5891
2017,2017-07-30,70,Budapest,1,Lewis Hamilton,Mercedes,Mercedes,4,4,F,70,,70,4381
2017,2017-08-27,71,Spa,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,44,,44,7004
2017,2017-09-03,72,Monza,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,53,,53,5793
2017,2017-09-17,73,Singapore,1,Lewis Hamilton,Mercedes,Mercedes,1,5,F,58,"Wet at the start, first SC through pit lane",58,5063
2017,2017-10-01,74,KualaLumpur,1,Lewis Hamilton,Mercedes,Mercedes,2,1,F,56,,56,5543
2017,2017-10-08,75,Suzuka,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,53,,53,5807
2017,2017-10-22,76,Austin,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,56,,56,5513
2017,2017-10-29,77,MexicoCity,1,Lewis Hamilton,Mercedes,Mercedes,9,3,F,70,,71,4304
2017,2017-11-12,78,SaoPaulo,1,Lewis Hamilton,Mercedes,Mercedes,4,20,F,71,SC through pit lane,71,4309
2017,2017-11-26,79,YasMarina,1,Lewis Hamilton,Mercedes,Mercedes,2,2,F,55,,55,5554
2017,2017-03-26,60,Melbourne,2,Daniel Ricciardo,RedBull,Renault,17,15,DNF,25,,57,5303
2017,2017-04-09,61,Shanghai,2,Daniel Ricciardo,RedBull,Renault,4,5,F,56,"Slightly wet in the beginning, SC through pit lane",56,5451
2017,2017-04-16,62,Sakhir,2,Daniel Ricciardo,RedBull,Renault,5,4,F,57,,57,5412
2017,2017-04-30,63,Sochi,2,Daniel Ricciardo,RedBull,Renault,17,5,DNF,5,,52,5848
2017,2017-05-14,64,Catalunya,2,Daniel Ricciardo,RedBull,Renault,3,6,F,66,,66,4655
2017,2017-05-28,65,MonteCarlo,2,Daniel Ricciardo,RedBull,Renault,3,5,F,78,,78,3337
2017,2017-06-11,66,Montreal,2,Daniel Ricciardo,RedBull,Renault,3,6,F,70,,70,4361
2017,2017-06-25,67,Baku,2,Daniel Ricciardo,RedBull,Renault,1,10,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-07-09,68,Spielberg,2,Daniel Ricciardo,RedBull,Renault,3,4,F,71,,71,4318
2017,2017-07-16,69,Silverstone,2,Daniel Ricciardo,RedBull,Renault,5,19,F,51,,51,5891
2017,2017-07-30,70,Budapest,2,Daniel Ricciardo,RedBull,Renault,20,6,DNF,0,,70,4381
2017,2017-08-27,71,Spa,2,Daniel Ricciardo,RedBull,Renault,3,6,F,44,,44,7004
2017,2017-09-03,72,Monza,2,Daniel Ricciardo,RedBull,Renault,4,16,F,53,,53,5793
2017,2017-09-17,73,Singapore,2,Daniel Ricciardo,RedBull,Renault,2,3,F,58,"Wet at the start, first SC through pit lane",58,5063
2017,2017-10-01,74,KualaLumpur,2,Daniel Ricciardo,RedBull,Renault,3,4,F,56,,56,5543
2017,2017-10-08,75,Suzuka,2,Daniel Ricciardo,RedBull,Renault,3,3,F,53,,53,5807
2017,2017-10-22,76,Austin,2,Daniel Ricciardo,RedBull,Renault,18,4,DNF,14,,56,5513
2017,2017-10-29,77,MexicoCity,2,Daniel Ricciardo,RedBull,Renault,20,16,DNF,5,,71,4304
2017,2017-11-12,78,SaoPaulo,2,Daniel Ricciardo,RedBull,Renault,6,14,F,71,SC through pit lane,71,4309
2017,2017-11-26,79,YasMarina,2,Daniel Ricciardo,RedBull,Renault,20,4,DNF,20,,55,5554
2017,2017-03-26,60,Melbourne,4,Kevin Magnussen,HaasF1Team,Ferrari,15,17,DNF,46,,57,5303
2017,2017-04-09,61,Shanghai,4,Kevin Magnussen,HaasF1Team,Ferrari,8,12,F,55,"Slightly wet in the beginning, SC through pit lane",56,5451
2017,2017-04-16,62,Sakhir,4,Kevin Magnussen,HaasF1Team,Ferrari,19,20,DNF,8,,57,5412
2017,2017-04-30,63,Sochi,4,Kevin Magnussen,HaasF1Team,Ferrari,13,13,F,51,,52,5848
2017,2017-05-14,64,Catalunya,4,Kevin Magnussen,HaasF1Team,Ferrari,14,11,F,64,,66,4655
2017,2017-05-28,65,MonteCarlo,4,Kevin Magnussen,HaasF1Team,Ferrari,10,11,F,78,,78,3337
2017,2017-06-11,66,Montreal,4,Kevin Magnussen,HaasF1Team,Ferrari,12,18,F,69,,70,4361
2017,2017-06-25,67,Baku,4,Kevin Magnussen,HaasF1Team,Ferrari,7,12,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-07-09,68,Spielberg,4,Kevin Magnussen,HaasF1Team,Ferrari,18,15,DNF,29,,71,4318
2017,2017-07-16,69,Silverstone,4,Kevin Magnussen,HaasF1Team,Ferrari,12,16,F,50,,51,5891
2017,2017-07-30,70,Budapest,4,Kevin Magnussen,HaasF1Team,Ferrari,13,15,F,69,,70,4381
2017,2017-08-27,71,Spa,4,Kevin Magnussen,HaasF1Team,Ferrari,15,12,F,44,,44,7004
2017,2017-09-03,72,Monza,4,Kevin Magnussen,HaasF1Team,Ferrari,11,9,F,52,,53,5793
2017,2017-09-17,73,Singapore,4,Kevin Magnussen,HaasF1Team,Ferrari,13,16,DNF,50,"Wet at the start, first SC through pit lane",58,5063
2017,2017-10-01,74,KualaLumpur,4,Kevin Magnussen,HaasF1Team,Ferrari,12,17,F,55,,56,5543
2017,2017-10-08,75,Suzuka,4,Kevin Magnussen,HaasF1Team,Ferrari,8,12,F,53,,53,5807
2017,2017-10-22,76,Austin,4,Kevin Magnussen,HaasF1Team,Ferrari,16,17,F,55,,56,5513
2017,2017-10-29,77,MexicoCity,4,Kevin Magnussen,HaasF1Team,Ferrari,8,14,F,70,,71,4304
2017,2017-11-12,78,SaoPaulo,4,Kevin Magnussen,HaasF1Team,Ferrari,20,13,DNF,0,SC through pit lane,71,4309
2017,2017-11-26,79,YasMarina,4,Kevin Magnussen,HaasF1Team,Ferrari,13,14,F,54,,55,5554
2017,2017-03-26,60,Melbourne,5,Fernando Alonso,McLaren,Honda,14,12,DNF,50,,57,5303
2017,2017-04-09,61,Shanghai,5,Fernando Alonso,McLaren,Honda,16,13,DNF,33,"Slightly wet in the beginning, SC through pit lane",56,5451
2017,2017-04-16,62,Sakhir,5,Fernando Alonso,McLaren,Honda,14,15,DNF,54,,57,5412
2017,2017-04-30,63,Sochi,5,Fernando Alonso,McLaren,Honda,20,15,DNF,0,,52,5848
2017,2017-05-14,64,Catalunya,5,Fernando Alonso,McLaren,Honda,12,7,F,64,,66,4655
2017,2017-06-11,66,Montreal,5,Fernando Alonso,McLaren,Honda,16,12,DNF,66,,70,4361
2017,2017-06-25,67,Baku,5,Fernando Alonso,McLaren,Honda,9,19,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-07-09,68,Spielberg,5,Fernando Alonso,McLaren,Honda,19,12,DNF,1,,71,4318
2017,2017-07-16,69,Silverstone,5,Fernando Alonso,McLaren,Honda,18,20,DNF,32,,51,5891
2017,2017-07-30,70,Budapest,5,Fernando Alonso,McLaren,Honda,6,7,F,70,,70,4381
2017,2017-08-27,71,Spa,5,Fernando Alonso,McLaren,Honda,18,10,DNF,25,,44,7004
2017,2017-09-03,72,Monza,5,Fernando Alonso,McLaren,Honda,17,19,DNF,50,,53,5793
2017,2017-09-17,73,Singapore,5,Fernando Alonso,McLaren,Honda,17,8,DNF,8,"Wet at the start, first SC through pit lane",58,5063
2017,2017-10-01,74,KualaLumpur,5,Fernando Alonso,McLaren,Honda,11,10,F,55,,56,5543
2017,2017-10-08,75,Suzuka,5,Fernando Alonso,McLaren,Honda,11,20,F,52,,53,5807
2017,2017-10-22,76,Austin,5,Fernando Alonso,McLaren,Honda,17,8,DNF,24,,56,5513
2017,2017-10-29,77,MexicoCity,5,Fernando Alonso,McLaren,Honda,10,18,F,70,,71,4304
2017,2017-11-12,78,SaoPaulo,5,Fernando Alonso,McLaren,Honda,8,6,F,71,SC through pit lane,71,4309
2017,2017-11-26,79,YasMarina,5,Fernando Alonso,McLaren,Honda,9,11,F,54,,55,5554
2017,2017-03-26,60,Melbourne,7,Nico Hulkenberg,Renault,Renault,11,11,F,56,,57,5303
2017,2017-04-09,61,Shanghai,7,Nico Hulkenberg,Renault,Renault,12,7,F,55,"Slightly wet in the beginning, SC through pit lane",56,5451
2017,2017-04-16,62,Sakhir,7,Nico Hulkenberg,Renault,Renault,9,7,F,57,,57,5412
2017,2017-04-30,63,Sochi,7,Nico Hulkenberg,Renault,Renault,8,8,F,52,,52,5848
2017,2017-05-14,64,Catalunya,7,Nico Hulkenberg,Renault,Renault,6,13,F,65,,66,4655
2017,2017-05-28,65,MonteCarlo,7,Nico Hulkenberg,Renault,Renault,20,10,DNF,15,,78,3337
2017,2017-06-11,66,Montreal,7,Nico Hulkenberg,Renault,Renault,8,10,F,70,,70,4361
2017,2017-06-25,67,Baku,7,Nico Hulkenberg,Renault,Renault,17,13,DNF,24,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-07-09,68,Spielberg,7,Nico Hulkenberg,Renault,Renault,13,11,F,70,,71,4318
2017,2017-07-16,69,Silverstone,7,Nico Hulkenberg,Renault,Renault,6,5,F,51,,51,5891
2017,2017-07-30,70,Budapest,7,Nico Hulkenberg,Renault,Renault,17,12,DNF,67,,70,4381
2017,2017-08-27,71,Spa,7,Nico Hulkenberg,Renault,Renault,6,7,F,44,,44,7004
2017,2017-09-03,72,Monza,7,Nico Hulkenberg,Renault,Renault,13,14,F,52,,53,5793
2017,2017-09-17,73,Singapore,7,Nico Hulkenberg,Renault,Renault,14,7,DNF,48,"Wet at the start, first SC through pit lane",58,5063
2017,2017-10-01,74,KualaLumpur,7,Nico Hulkenberg,Renault,Renault,16,8,F,55,,56,5543
2017,2017-10-08,75,Suzuka,7,Nico Hulkenberg,Renault,Renault,17,11,DNF,40,,53,5807
2017,2017-10-22,76,Austin,7,Nico Hulkenberg,Renault,Renault,20,18,DNF,3,,56,5513
2017,2017-10-29,77,MexicoCity,7,Nico Hulkenberg,Renault,Renault,19,7,DNF,24,,71,4304
2017,2017-11-12,78,SaoPaulo,7,Nico Hulkenberg,Renault,Renault,10,7,F,70,SC through pit lane,71,4309
2017,2017-11-26,79,YasMarina,7,Nico Hulkenberg,Renault,Renault,6,7,F,55,,55,5554
2017,2017-03-26,60,Melbourne,8,Daniil Kvyat,ToroRosso,Renault,9,9,F,56,,57,5303
2017,2017-04-09,61,Shanghai,8,Daniil Kvyat,ToroRosso,Renault,17,9,DNF,18,"Slightly wet in the beginning, SC through pit lane",56,5451
2017,2017-04-16,62,Sakhir,8,Daniil Kvyat,ToroRosso,Renault,12,11,F,56,,57,5412
2017,2017-04-30,63,Sochi,8,Daniil Kvyat,ToroRosso,Renault,12,12,F,51,,52,5848
2017,2017-05-14,64,Catalunya,8,Daniil Kvyat,ToroRosso,Renault,9,19,F,65,,66,4655
2017,2017-05-28,65,MonteCarlo,8,Daniil Kvyat,ToroRosso,Renault,14,9,DNF,71,,78,3337
2017,2017-06-11,66,Montreal,8,Daniil Kvyat,ToroRosso,Renault,17,11,DNF,54,,70,4361
2017,2017-06-25,67,Baku,8,Daniil Kvyat,ToroRosso,Renault,19,11,DNF,9,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-07-09,68,Spielberg,8,Daniil Kvyat,ToroRosso,Renault,16,14,F,68,,71,4318
2017,2017-07-16,69,Silverstone,8,Daniil Kvyat,ToroRosso,Renault,15,12,F,50,,51,5891
2017,2017-07-30,70,Budapest,8,Daniil Kvyat,ToroRosso,Renault,11,16,F,69,,70,4381
2017,2017-08-27,71,Spa,8,Daniil Kvyat,ToroRosso,Renault,12,19,F,44,,44,7004
2017,2017-09-03,72,Monza,8,Daniil Kvyat,ToroRosso,Renault,12,8,F,52,,53,5793
2017,2017-09-17,73,Singapore,8,Daniil Kvyat,ToroRosso,Renault,16,13,DNF,10,"Wet at the start, first SC through pit lane",58,5063
2017,2017-10-22,76,Austin,8,Daniil Kvyat,ToroRosso,Renault,10,11,F,55,,56,5513
2017,2017-03-26,60,Melbourne,9,Felipe Massa,Williams,Mercedes,6,7,F,57,,57,5303
2017,2017-04-09,61,Shanghai,9,Felipe Massa,Williams,Mercedes,14,6,F,55,"Slightly wet in the beginning, SC through pit lane",56,5451
2017,2017-04-16,62,Sakhir,9,Felipe Massa,Williams,Mercedes,6,8,F,57,,57,5412
2017,2017-04-30,63,Sochi,9,Felipe Massa,Williams,Mercedes,9,6,F,51,,52,5848
2017,2017-05-14,64,Catalunya,9,Felipe Massa,Williams,Mercedes,13,9,F,64,,66,4655
2017,2017-05-28,65,MonteCarlo,9,Felipe Massa,Williams,Mercedes,9,14,F,78,,78,3337
2017,2017-06-11,66,Montreal,9,Felipe Massa,Williams,Mercedes,19,7,DNF,0,,70,4361
2017,2017-06-25,67,Baku,9,Felipe Massa,Williams,Mercedes,16,9,DNF,25,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-07-09,68,Spielberg,9,Felipe Massa,Williams,Mercedes,9,17,F,70,,71,4318
2017,2017-07-16,69,Silverstone,9,Felipe Massa,Williams,Mercedes,10,14,F,50,,51,5891
2017,2017-08-27,71,Spa,9,Felipe Massa,Williams,Mercedes,8,16,F,44,,44,7004
2017,2017-09-03,72,Monza,9,Felipe Massa,Williams,Mercedes,8,7,F,53,,53,5793
2017,2017-09-17,73,Singapore,9,Felipe Massa,Williams,Mercedes,11,17,F,58,"Wet at the start, first SC through pit lane",58,5063
2017,2017-10-01,74,KualaLumpur,9,Felipe Massa,Williams,Mercedes,9,11,F,55,,56,5543
2017,2017-10-08,75,Suzuka,9,Felipe Massa,Williams,Mercedes,10,8,F,52,,53,5807
2017,2017-10-22,76,Austin,9,Felipe Massa,Williams,Mercedes,9,10,F,55,,56,5513
2017,2017-10-29,77,MexicoCity,9,Felipe Massa,Williams,Mercedes,11,10,F,70,,71,4304
2017,2017-11-12,78,SaoPaulo,9,Felipe Massa,Williams,Mercedes,7,9,F,71,SC through pit lane,71,4309
2017,2017-11-26,79,YasMarina,9,Felipe Massa,Williams,Mercedes,10,10,F,54,,55,5554
2017,2017-03-26,60,Melbourne,11,Kimi Raikkonen,Ferrari,Ferrari,4,4,F,57,,57,5303
2017,2017-04-09,61,Shanghai,11,Kimi Raikkonen,Ferrari,Ferrari,5,4,F,56,"Slightly wet in the beginning, SC through pit lane",56,5451
2017,2017-04-16,62,Sakhir,11,Kimi Raikkonen,Ferrari,Ferrari,4,5,F,57,,57,5412
2017,2017-04-30,63,Sochi,11,Kimi Raikkonen,Ferrari,Ferrari,3,2,F,52,,52,5848
2017,2017-05-14,64,Catalunya,11,Kimi Raikkonen,Ferrari,Ferrari,20,4,DNF,0,,66,4655
2017,2017-05-28,65,MonteCarlo,11,Kimi Raikkonen,Ferrari,Ferrari,2,1,F,78,,78,3337
2017,2017-06-11,66,Montreal,11,Kimi Raikkonen,Ferrari,Ferrari,7,4,F,70,,70,4361
2017,2017-06-25,67,Baku,11,Kimi Raikkonen,Ferrari,Ferrari,14,3,DNF,46,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-07-09,68,Spielberg,11,Kimi Raikkonen,Ferrari,Ferrari,5,3,F,71,,71,4318
2017,2017-07-16,69,Silverstone,11,Kimi Raikkonen,Ferrari,Ferrari,3,2,F,51,,51,5891
2017,2017-07-30,70,Budapest,11,Kimi Raikkonen,Ferrari,Ferrari,2,2,F,70,,70,4381
2017,2017-08-27,71,Spa,11,Kimi Raikkonen,Ferrari,Ferrari,4,4,F,44,,44,7004
2017,2017-09-03,72,Monza,11,Kimi Raikkonen,Ferrari,Ferrari,5,5,F,53,,53,5793
2017,2017-09-17,73,Singapore,11,Kimi Raikkonen,Ferrari,Ferrari,20,4,DNF,0,"Wet at the start, first SC through pit lane",58,5063
2017,2017-10-01,74,KualaLumpur,11,Kimi Raikkonen,Ferrari,Ferrari,20,2,DNF,0,,56,5543
2017,2017-10-08,75,Suzuka,11,Kimi Raikkonen,Ferrari,Ferrari,5,10,F,53,,53,5807
